fiat_txn_id,user_id,occurred_at,direction,amount_twd,currency,bank_account_id,method,status,scenario_id,tags
fiat_002574,usr_000548,2026-01-02T19:38:53,deposit,4294.23,TWD,bank_000784,bank_transfer,completed,,topup_for_trade
fiat_000991,usr_000221,2026-01-02T19:48:10,deposit,17200.31,TWD,bank_000307,bank_transfer,completed,,base_flow
fiat_001821,usr_000394,2026-01-02T19:49:06,deposit,244713.21,TWD,bank_000549,bank_transfer,completed,,base_flow
fiat_002971,usr_000626,2026-01-02T19:51:22,deposit,9609.45,TWD,bank_000895,bank_transfer,completed,,base_flow
fiat_001189,usr_000262,2026-01-02T19:59:21,deposit,69330.75,TWD,bank_000366,bank_transfer,completed,,base_flow
fiat_004013,usr_000840,2026-01-02T20:02:51,deposit,3050.99,TWD,bank_001198,bank_transfer,completed,,base_flow
fiat_001127,usr_000251,2026-01-02T20:08:05,deposit,23381.05,TWD,bank_000351,bank_transfer,completed,,base_flow
fiat_000578,usr_000127,2026-01-02T20:13:00,deposit,5280.46,TWD,bank_000179,bank_transfer,completed,,topup_for_trade
fiat_004594,usr_000960,2026-01-02T20:14:58,deposit,2153.91,TWD,bank_001373,bank_transfer,completed,,topup_for_trade
fiat_005438,usr_001141,2026-01-02T20:19:40,withdrawal,6440.93,TWD,bank_001632,bank_transfer,completed,,base_flow
fiat_000024,usr_000005,2026-01-02T20:22:14,deposit,9121.16,TWD,bank_000006,bank_transfer,completed,,base_flow
fiat_000837,usr_000190,2026-01-02T20:26:46,deposit,27982.11,TWD,bank_000267,bank_transfer,completed,,base_flow
fiat_005369,usr_001125,2026-01-02T20:26:50,deposit,3504.91,TWD,bank_001610,bank_transfer,completed,,base_flow
fiat_002363,usr_000504,2026-01-02T20:33:11,deposit,15719.61,TWD,bank_000724,bank_transfer,completed,,topup_for_trade
fiat_000695,usr_000155,2026-01-02T20:35:58,deposit,2722.42,TWD,bank_000218,bank_transfer,completed,,topup_for_trade
fiat_003591,usr_000755,2026-01-02T20:40:02,deposit,1908.53,TWD,bank_001069,bank_transfer,completed,,topup_for_trade
fiat_001600,usr_000342,2026-01-02T20:48:13,deposit,50965.57,TWD,bank_000475,bank_transfer,completed,,topup_for_trade
fiat_002776,usr_000587,2026-01-02T20:52:59,deposit,10693.63,TWD,bank_000839,bank_transfer,completed,,topup_for_trade
fiat_002941,usr_000620,2026-01-02T20:53:59,deposit,188485.79,TWD,bank_000886,bank_transfer,completed,,topup_for_trade
fiat_002137,usr_000456,2026-01-02T20:55:30,deposit,338944.66,TWD,bank_000649,bank_transfer,completed,,topup_for_trade
fiat_000168,usr_000035,2026-01-02T20:56:49,withdrawal,100.0,TWD,bank_000044,bank_transfer,completed,,base_flow
fiat_003255,usr_000682,2026-01-02T21:06:08,deposit,441697.6,TWD,bank_000974,bank_transfer,completed,,topup_for_trade
fiat_002882,usr_000607,2026-01-02T21:11:19,deposit,3118.02,TWD,bank_000868,bank_transfer,completed,,base_flow
fiat_004483,usr_000944,2026-01-02T21:17:00,deposit,165022.22,TWD,bank_001350,bank_transfer,completed,,topup_for_trade
fiat_001488,usr_000319,2026-01-02T21:21:27,deposit,247767.55,TWD,bank_000447,bank_transfer,completed,,topup_for_trade
fiat_000377,usr_000083,2026-01-02T21:22:06,withdrawal,100.0,TWD,bank_000113,bank_transfer,completed,,base_flow
fiat_000707,usr_000159,2026-01-02T21:45:52,withdrawal,100.0,TWD,bank_000225,bank_transfer,completed,,base_flow
fiat_004169,usr_000871,2026-01-02T21:53:40,deposit,266702.0,TWD,bank_001245,bank_transfer,completed,,topup_for_trade
fiat_002149,usr_000457,2026-01-02T21:56:23,deposit,2468.12,TWD,bank_000652,bank_transfer,completed,,base_flow
fiat_003826,usr_000805,2026-01-02T22:12:17,deposit,11684.02,TWD,bank_001145,bank_transfer,completed,,topup_for_trade
fiat_005258,usr_001101,2026-01-02T22:20:30,withdrawal,100.0,TWD,bank_001578,bank_transfer,completed,,base_flow
fiat_002530,usr_000541,2026-01-02T22:22:40,deposit,951000.35,TWD,bank_000774,bank_transfer,completed,,topup_for_trade
fiat_001370,usr_000294,2026-01-02T22:24:33,deposit,11465.82,TWD,bank_000414,bank_transfer,completed,,topup_for_trade
fiat_004290,usr_000904,2026-01-02T22:31:05,deposit,4679.69,TWD,bank_001291,bank_transfer,completed,,base_flow
fiat_000631,usr_000141,2026-01-02T22:50:16,deposit,3874.8,TWD,bank_000199,bank_transfer,completed,,base_flow
fiat_000325,usr_000071,2026-01-02T22:55:58,deposit,6151.82,TWD,bank_000096,bank_transfer,completed,,topup_for_trade
fiat_001839,usr_000398,2026-01-02T22:56:36,deposit,2712.8,TWD,bank_000557,bank_transfer,completed,,topup_for_trade
fiat_004362,usr_000918,2026-01-02T23:00:47,deposit,3911.9,TWD,bank_001313,bank_transfer,completed,,topup_for_trade
fiat_000592,usr_000130,2026-01-02T23:11:10,deposit,6066.14,TWD,bank_000184,bank_transfer,completed,,base_flow
fiat_003586,usr_000754,2026-01-02T23:26:45,deposit,5694.71,TWD,bank_001068,bank_transfer,completed,,base_flow
fiat_004636,usr_000969,2026-01-02T23:27:33,withdrawal,100.0,TWD,bank_001384,bank_transfer,completed,,base_flow
fiat_005288,usr_001109,2026-01-02T23:29:09,deposit,11214.03,TWD,bank_001590,bank_transfer,completed,,topup_for_trade
fiat_002652,usr_000560,2026-01-02T23:34:07,withdrawal,100.0,TWD,bank_000800,bank_transfer,completed,,base_flow
fiat_004114,usr_000861,2026-01-02T23:45:25,withdrawal,100.0,TWD,bank_001229,bank_transfer,completed,,base_flow
fiat_002962,usr_000624,2026-01-03T00:02:06,deposit,706120.36,TWD,bank_000893,bank_transfer,completed,,topup_for_trade
fiat_000102,usr_000023,2026-01-03T00:15:44,deposit,18727.21,TWD,bank_000027,bank_transfer,completed,,topup_for_trade
fiat_000267,usr_000060,2026-01-03T00:17:04,deposit,592649.74,TWD,bank_000082,bank_transfer,completed,,topup_for_trade
fiat_003700,usr_000776,2026-01-03T00:17:47,deposit,227240.45,TWD,bank_001104,bank_transfer,completed,,topup_for_trade
fiat_003859,usr_000811,2026-01-03T00:20:56,deposit,263723.5,TWD,bank_001156,bank_transfer,completed,,base_flow
fiat_001822,usr_000394,2026-01-03T00:21:21,deposit,413306.81,TWD,bank_000549,bank_transfer,completed,,base_flow
fiat_001039,usr_000230,2026-01-03T00:26:24,deposit,679836.89,TWD,bank_000319,bank_transfer,completed,,topup_for_trade
fiat_004226,usr_000886,2026-01-03T00:32:44,deposit,2041.32,TWD,bank_001267,bank_transfer,completed,,topup_for_trade
fiat_003507,usr_000741,2026-01-03T00:35:02,deposit,7315.0,TWD,bank_001051,bank_transfer,completed,,topup_for_trade
fiat_002392,usr_000509,2026-01-03T00:45:50,deposit,13113.5,TWD,bank_000734,bank_transfer,completed,,base_flow
fiat_005335,usr_001119,2026-01-03T00:48:34,withdrawal,18166.12,TWD,bank_001602,bank_transfer,completed,,base_flow
fiat_000795,usr_000181,2026-01-03T00:52:39,deposit,18405.47,TWD,bank_000256,bank_transfer,completed,,topup_for_trade
fiat_000506,usr_000111,2026-01-03T00:59:09,deposit,20348.38,TWD,bank_000156,bank_transfer,completed,,topup_for_trade
fiat_000922,usr_000207,2026-01-03T01:05:44,deposit,10843.4,TWD,bank_000290,bank_transfer,completed,,topup_for_trade
fiat_005718,usr_001192,2026-01-03T01:07:53,deposit,6281.83,TWD,bank_001704,bank_transfer,completed,,base_flow
fiat_000688,usr_000154,2026-01-03T01:17:50,deposit,9263.77,TWD,bank_000217,bank_transfer,completed,,base_flow
fiat_002631,usr_000557,2026-01-03T01:21:56,deposit,705771.19,TWD,bank_000795,bank_transfer,completed,,base_flow
fiat_005035,usr_001044,2026-01-03T01:24:51,deposit,2724.55,TWD,bank_001492,bank_transfer,completed,,base_flow
fiat_001119,usr_000249,2026-01-03T01:28:19,deposit,7558.86,TWD,bank_000348,bank_transfer,completed,,topup_for_trade
fiat_002955,usr_000622,2026-01-03T01:30:07,deposit,20491.86,TWD,bank_000890,bank_transfer,completed,,base_flow
fiat_002575,usr_000548,2026-01-03T01:31:25,deposit,5908.67,TWD,bank_000783,bank_transfer,completed,,topup_for_trade
fiat_002794,usr_000590,2026-01-03T01:31:44,deposit,15136.04,TWD,bank_000842,bank_transfer,completed,,topup_for_trade
fiat_004414,usr_000931,2026-01-03T01:44:37,deposit,68912.02,TWD,bank_001333,bank_transfer,completed,,topup_for_trade
fiat_003119,usr_000656,2026-01-03T01:52:50,deposit,6613.39,TWD,bank_000933,bank_transfer,completed,,base_flow
fiat_005153,usr_001076,2026-01-03T02:05:15,deposit,14529.94,TWD,bank_001539,bank_transfer,completed,,base_flow
fiat_003531,usr_000745,2026-01-03T03:01:55,withdrawal,100.0,TWD,bank_001056,bank_transfer,completed,,base_flow
fiat_002581,usr_000549,2026-01-03T03:08:50,deposit,447411.97,TWD,bank_000786,bank_transfer,completed,,topup_for_trade
fiat_003309,usr_000693,2026-01-03T03:17:03,withdrawal,100.0,TWD,bank_000990,bank_transfer,completed,,base_flow
fiat_003107,usr_000654,2026-01-03T03:18:50,deposit,3145.98,TWD,bank_000931,bank_transfer,completed,,base_flow
fiat_005186,usr_001086,2026-01-03T03:28:56,deposit,22915.72,TWD,bank_001553,bank_transfer,completed,,base_flow
fiat_001708,usr_000369,2026-01-03T03:34:39,deposit,4423.42,TWD,bank_000515,bank_transfer,completed,,base_flow
fiat_000821,usr_000185,2026-01-03T03:50:04,deposit,6123.46,TWD,bank_000262,bank_transfer,completed,,base_flow
fiat_005719,usr_001192,2026-01-03T03:52:28,deposit,4684.27,TWD,bank_001704,bank_transfer,completed,,base_flow
fiat_005754,usr_001199,2026-01-03T04:15:06,deposit,5742.74,TWD,bank_001717,bank_transfer,completed,,base_flow
fiat_001517,usr_000326,2026-01-03T04:16:50,deposit,10895.35,TWD,bank_000455,bank_transfer,completed,,base_flow
fiat_003501,usr_000740,2026-01-03T04:31:51,deposit,9663.55,TWD,bank_001049,bank_transfer,completed,,base_flow
fiat_002659,usr_000563,2026-01-03T04:56:34,deposit,261577.2,TWD,bank_000804,bank_transfer,completed,,base_flow
fiat_004018,usr_000841,2026-01-03T05:52:54,deposit,15997.69,TWD,bank_001199,bank_transfer,completed,,topup_for_trade
fiat_000429,usr_000094,2026-01-03T05:53:37,deposit,718104.83,TWD,bank_000130,bank_transfer,completed,,topup_for_trade
fiat_000796,usr_000181,2026-01-03T05:53:50,deposit,10583.26,TWD,bank_000256,bank_transfer,completed,,topup_for_trade
fiat_004215,usr_000883,2026-01-03T05:56:05,deposit,508215.46,TWD,bank_001262,bank_transfer,completed,,topup_for_trade
fiat_004444,usr_000939,2026-01-03T06:00:25,deposit,24604.56,TWD,bank_001343,bank_transfer,completed,,topup_for_trade
fiat_004852,usr_001013,2026-01-03T06:09:07,deposit,2136.88,TWD,bank_001444,bank_transfer,completed,,topup_for_trade
fiat_002752,usr_000583,2026-01-03T06:41:37,deposit,17825.01,TWD,bank_000835,bank_transfer,completed,,topup_for_trade
fiat_000890,usr_000199,2026-01-03T07:12:41,deposit,12565.73,TWD,bank_000278,bank_transfer,completed,,topup_for_trade
fiat_005714,usr_001191,2026-01-03T07:13:41,deposit,11034.6,TWD,bank_001703,bank_transfer,completed,,topup_for_trade
fiat_004540,usr_000953,2026-01-03T07:24:34,deposit,2000.0,TWD,bank_001363,bank_transfer,completed,,base_flow
fiat_000750,usr_000168,2026-01-03T07:28:50,deposit,14071.87,TWD,bank_000238,bank_transfer,completed,,topup_for_trade
fiat_003510,usr_000742,2026-01-03T07:33:55,deposit,16184.2,TWD,bank_001053,bank_transfer,completed,,topup_for_trade
fiat_003442,usr_000723,2026-01-03T07:35:30,deposit,2787.4,TWD,bank_001029,bank_transfer,completed,,topup_for_trade
fiat_005199,usr_001089,2026-01-03T07:37:46,withdrawal,100.0,TWD,bank_001558,bank_transfer,completed,,base_flow
fiat_004787,usr_000999,2026-01-03T07:40:28,deposit,21879.44,TWD,bank_001425,bank_transfer,completed,,base_flow
fiat_004246,usr_000890,2026-01-03T07:45:01,deposit,3402.93,TWD,bank_001272,bank_transfer,completed,,base_flow
fiat_003108,usr_000654,2026-01-03T07:52:23,deposit,2304.05,TWD,bank_000931,bank_transfer,completed,,base_flow
fiat_003086,usr_000648,2026-01-03T07:53:36,deposit,26826.33,TWD,bank_000924,bank_transfer,completed,,topup_for_trade
fiat_000103,usr_000023,2026-01-03T08:01:02,deposit,26911.14,TWD,bank_000027,bank_transfer,completed,,topup_for_trade
fiat_001065,usr_000236,2026-01-03T08:16:33,deposit,15055.61,TWD,bank_000326,bank_transfer,completed,,topup_for_trade
fiat_003730,usr_000781,2026-01-03T08:29:34,deposit,9603.4,TWD,bank_001112,bank_transfer,completed,,base_flow
fiat_002558,usr_000544,2026-01-03T08:43:58,deposit,3492.66,TWD,bank_000779,bank_transfer,completed,,base_flow
fiat_001740,usr_000377,2026-01-03T08:48:38,withdrawal,100.0,TWD,bank_000528,bank_transfer,completed,,base_flow
fiat_000852,usr_000194,2026-01-03T08:49:26,deposit,17321.93,TWD,bank_000271,bank_transfer,completed,,base_flow
fiat_004014,usr_000840,2026-01-03T08:57:28,deposit,5811.22,TWD,bank_001198,bank_transfer,completed,,topup_for_trade
fiat_002305,usr_000490,2026-01-03T08:59:12,deposit,8357.95,TWD,bank_000701,bank_transfer,completed,,topup_for_trade
fiat_005458,usr_001145,2026-01-03T09:17:57,deposit,12018.32,TWD,bank_001637,bank_transfer,completed,,topup_for_trade
fiat_001332,usr_000287,2026-01-03T09:20:11,withdrawal,100.0,TWD,bank_000407,bank_transfer,completed,,base_flow
fiat_000745,usr_000167,2026-01-03T09:20:55,deposit,36805.23,TWD,bank_000236,bank_transfer,completed,,topup_for_trade
fiat_000584,usr_000128,2026-01-03T09:21:57,deposit,4168.98,TWD,bank_000181,bank_transfer,completed,,topup_for_trade
fiat_002476,usr_000527,2026-01-03T09:31:45,withdrawal,100.0,TWD,bank_000759,bank_transfer,completed,,base_flow
fiat_004170,usr_000871,2026-01-03T09:32:04,deposit,855449.51,TWD,bank_001245,bank_transfer,completed,,topup_for_trade
fiat_002783,usr_000588,2026-01-03T09:41:26,withdrawal,100.0,TWD,bank_000840,bank_transfer,completed,,base_flow
fiat_004077,usr_000853,2026-01-03T09:45:51,deposit,372518.81,TWD,bank_001216,bank_transfer,completed,,base_flow
fiat_001472,usr_000316,2026-01-03T09:49:32,deposit,12684.84,TWD,bank_000444,bank_transfer,completed,,topup_for_trade
fiat_000981,usr_000220,2026-01-03T09:51:41,deposit,207472.7,TWD,bank_000306,bank_transfer,completed,,base_flow
fiat_002777,usr_000587,2026-01-03T09:52:14,deposit,31112.37,TWD,bank_000839,bank_transfer,completed,,topup_for_trade
fiat_000041,usr_000010,2026-01-03T10:05:29,deposit,19446.27,TWD,bank_000012,bank_transfer,completed,,topup_for_trade
fiat_000475,usr_000104,2026-01-03T10:10:18,deposit,198421.79,TWD,bank_000146,bank_transfer,completed,,topup_for_trade
fiat_004449,usr_000940,2026-01-03T10:11:17,deposit,615656.76,TWD,bank_001344,bank_transfer,completed,,topup_for_trade
fiat_004078,usr_000853,2026-01-03T10:14:12,deposit,520131.55,TWD,bank_001216,bank_transfer,completed,,topup_for_trade
fiat_000657,usr_000147,2026-01-03T10:26:58,withdrawal,246489.35,TWD,bank_000208,bank_transfer,completed,,base_flow
fiat_000562,usr_000124,2026-01-03T10:33:23,deposit,11326.14,TWD,bank_000175,bank_transfer,completed,,topup_for_trade
fiat_003650,usr_000767,2026-01-03T10:50:11,deposit,8835.87,TWD,bank_001087,bank_transfer,completed,,base_flow
fiat_003471,usr_000735,2026-01-03T10:54:46,deposit,5501.37,TWD,bank_001042,bank_transfer,completed,,topup_for_trade
fiat_002963,usr_000624,2026-01-03T10:59:22,deposit,960403.3,TWD,bank_000893,bank_transfer,completed,,topup_for_trade
fiat_004847,usr_001012,2026-01-03T10:59:54,deposit,4951.03,TWD,bank_001443,bank_transfer,completed,,base_flow
fiat_001132,usr_000252,2026-01-03T11:00:32,deposit,7818.49,TWD,bank_000353,bank_transfer,completed,,base_flow
fiat_003356,usr_000702,2026-01-03T11:04:28,deposit,8626.76,TWD,bank_001001,bank_transfer,completed,,topup_for_trade
fiat_001529,usr_000327,2026-01-03T11:06:20,deposit,448930.83,TWD,bank_000458,bank_transfer,completed,,topup_for_trade
fiat_000822,usr_000185,2026-01-03T11:07:36,withdrawal,6046.1,TWD,bank_000262,bank_transfer,completed,,base_flow
fiat_002548,usr_000543,2026-01-03T11:13:13,deposit,133672.02,TWD,bank_000777,bank_transfer,completed,,topup_for_trade
fiat_004940,usr_001029,2026-01-03T11:15:55,deposit,252444.11,TWD,bank_001470,bank_transfer,completed,,topup_for_trade
fiat_004788,usr_000999,2026-01-03T11:20:28,deposit,24742.33,TWD,bank_001425,bank_transfer,completed,,base_flow
fiat_004209,usr_000882,2026-01-03T11:26:25,deposit,3076.56,TWD,bank_001261,bank_transfer,completed,,topup_for_trade
fiat_001466,usr_000315,2026-01-03T11:30:09,deposit,20713.46,TWD,bank_000443,bank_transfer,completed,,topup_for_trade
fiat_003637,usr_000763,2026-01-03T11:30:22,withdrawal,100.0,TWD,bank_001081,bank_transfer,completed,,base_flow
fiat_005206,usr_001090,2026-01-03T11:34:32,deposit,5570.36,TWD,bank_001560,bank_transfer,completed,,topup_for_trade
fiat_001451,usr_000311,2026-01-03T11:35:14,withdrawal,100.0,TWD,bank_000437,bank_transfer,completed,,base_flow
fiat_005154,usr_001076,2026-01-03T11:36:04,deposit,11548.02,TWD,bank_001539,bank_transfer,completed,,base_flow
fiat_001195,usr_000263,2026-01-03T11:36:35,deposit,20156.33,TWD,bank_000368,bank_transfer,completed,,topup_for_trade
fiat_003256,usr_000682,2026-01-03T11:37:29,deposit,284556.73,TWD,bank_000974,bank_transfer,completed,,base_flow
fiat_000946,usr_000211,2026-01-03T11:46:52,deposit,3143.34,TWD,bank_000294,bank_transfer,completed,,base_flow
fiat_000982,usr_000220,2026-01-03T11:52:24,withdrawal,183055.76,TWD,bank_000306,bank_transfer,completed,,base_flow
fiat_002338,usr_000499,2026-01-03T11:53:31,deposit,12125.77,TWD,bank_000716,bank_transfer,completed,,topup_for_trade
fiat_005670,usr_001183,2026-01-03T11:57:17,deposit,468582.44,TWD,bank_001694,bank_transfer,completed,,topup_for_trade
fiat_000120,usr_000026,2026-01-03T12:01:36,deposit,8304.38,TWD,bank_000032,bank_transfer,completed,,base_flow
fiat_000226,usr_000049,2026-01-03T12:03:38,deposit,5586.09,TWD,bank_000065,bank_transfer,completed,,base_flow
fiat_002865,usr_000604,2026-01-03T12:04:46,deposit,20466.91,TWD,bank_000864,bank_transfer,completed,,topup_for_trade
fiat_004424,usr_000935,2026-01-03T12:09:46,deposit,16874.71,TWD,bank_001338,bank_transfer,completed,,base_flow
fiat_003472,usr_000735,2026-01-03T12:10:19,deposit,2400.49,TWD,bank_001042,bank_transfer,completed,,topup_for_trade
fiat_000916,usr_000206,2026-01-03T12:10:41,deposit,7129.53,TWD,bank_000288,bank_transfer,completed,,base_flow
fiat_000625,usr_000139,2026-01-03T12:17:29,deposit,15497.14,TWD,bank_000196,bank_transfer,completed,,topup_for_trade
fiat_002956,usr_000622,2026-01-03T12:18:40,deposit,12737.65,TWD,bank_000889,bank_transfer,completed,,base_flow
fiat_000940,usr_000210,2026-01-03T12:23:47,withdrawal,100.0,TWD,bank_000293,bank_transfer,completed,,base_flow
fiat_003423,usr_000716,2026-01-03T12:23:52,deposit,7892.29,TWD,bank_001020,bank_transfer,completed,,topup_for_trade
fiat_001874,usr_000405,2026-01-03T12:25:02,deposit,390564.46,TWD,bank_000567,bank_transfer,completed,,topup_for_trade
fiat_005336,usr_001119,2026-01-03T12:32:31,deposit,59056.38,TWD,bank_001602,bank_transfer,completed,,topup_for_trade
fiat_005671,usr_001183,2026-01-03T12:40:14,deposit,452163.03,TWD,bank_001693,bank_transfer,completed,,topup_for_trade
fiat_001609,usr_000344,2026-01-03T12:40:48,deposit,11032.86,TWD,bank_000478,bank_transfer,completed,,topup_for_trade
fiat_002041,usr_000436,2026-01-03T12:52:23,deposit,6737.58,TWD,bank_000616,bank_transfer,completed,,base_flow
fiat_005692,usr_001185,2026-01-03T12:52:52,deposit,21931.54,TWD,bank_001696,bank_transfer,completed,,topup_for_trade
fiat_003360,usr_000703,2026-01-03T12:53:11,deposit,8971.69,TWD,bank_001003,bank_transfer,completed,,topup_for_trade
fiat_001087,usr_000240,2026-01-03T12:53:40,deposit,13954.61,TWD,bank_000333,bank_transfer,completed,,topup_for_trade
fiat_004931,usr_001028,2026-01-03T12:55:41,withdrawal,843294.93,TWD,bank_001469,bank_transfer,completed,,base_flow
fiat_002685,usr_000568,2026-01-03T12:55:45,deposit,4163.0,TWD,bank_000812,bank_transfer,completed,,base_flow
fiat_002679,usr_000567,2026-01-03T13:00:05,deposit,7757.05,TWD,bank_000811,bank_transfer,completed,,base_flow
fiat_000430,usr_000094,2026-01-03T13:07:15,deposit,880698.22,TWD,bank_000129,bank_transfer,completed,,topup_for_trade
fiat_004932,usr_001028,2026-01-03T13:09:22,deposit,598534.32,TWD,bank_001468,bank_transfer,completed,,topup_for_trade
fiat_000588,usr_000129,2026-01-03T13:16:02,deposit,45243.11,TWD,bank_000182,bank_transfer,completed,,base_flow
fiat_002741,usr_000582,2026-01-03T13:23:02,deposit,152672.09,TWD,bank_000834,bank_transfer,completed,,base_flow
fiat_003157,usr_000662,2026-01-03T13:28:25,deposit,8257.31,TWD,bank_000942,bank_transfer,completed,,topup_for_trade
fiat_005242,usr_001097,2026-01-03T13:29:44,deposit,8000.46,TWD,bank_001572,bank_transfer,completed,,topup_for_trade
fiat_000464,usr_000101,2026-01-03T13:41:11,deposit,726187.7,TWD,bank_000143,bank_transfer,completed,,topup_for_trade
fiat_005207,usr_001090,2026-01-03T13:42:08,deposit,11965.02,TWD,bank_001560,bank_transfer,completed,,topup_for_trade
fiat_001605,usr_000343,2026-01-03T13:52:52,withdrawal,12394.7,TWD,bank_000476,bank_transfer,completed,,base_flow
fiat_002623,usr_000556,2026-01-03T13:53:37,deposit,307810.33,TWD,bank_000794,bank_transfer,completed,,topup_for_trade
fiat_000476,usr_000104,2026-01-03T13:55:31,deposit,563978.99,TWD,bank_000146,bank_transfer,completed,,base_flow
fiat_005375,usr_001126,2026-01-03T13:56:03,withdrawal,100.0,TWD,bank_001612,bank_transfer,completed,,base_flow
fiat_000751,usr_000168,2026-01-03T13:59:31,deposit,6005.23,TWD,bank_000238,bank_transfer,completed,,topup_for_trade
fiat_005094,usr_001063,2026-01-03T14:06:20,withdrawal,100.0,TWD,bank_001519,bank_transfer,completed,,base_flow
fiat_000453,usr_000099,2026-01-03T14:21:39,deposit,6178.18,TWD,bank_000138,bank_transfer,completed,,base_flow
fiat_003337,usr_000698,2026-01-03T14:26:48,deposit,6636.7,TWD,bank_000997,bank_transfer,completed,,base_flow
fiat_004547,usr_000954,2026-01-03T14:41:39,deposit,1016649.28,TWD,bank_001364,bank_transfer,completed,,topup_for_trade
fiat_004639,usr_000970,2026-01-03T14:45:13,deposit,43906.49,TWD,bank_001385,bank_transfer,completed,,topup_for_trade
fiat_000904,usr_000204,2026-01-03T14:50:21,deposit,16166.32,TWD,bank_000283,bank_transfer,completed,,base_flow
fiat_002531,usr_000541,2026-01-03T15:01:20,withdrawal,470840.98,TWD,bank_000774,bank_transfer,completed,,base_flow
fiat_001473,usr_000316,2026-01-03T15:05:10,deposit,14548.38,TWD,bank_000444,bank_transfer,completed,,topup_for_trade
fiat_003677,usr_000772,2026-01-03T15:06:49,deposit,3171.75,TWD,bank_001097,bank_transfer,completed,,base_flow
fiat_004635,usr_000968,2026-01-03T15:08:03,deposit,4093.91,TWD,bank_001383,bank_transfer,completed,,base_flow
fiat_003814,usr_000802,2026-01-03T15:15:44,deposit,10604.35,TWD,bank_001142,bank_transfer,completed,,base_flow
fiat_000830,usr_000188,2026-01-03T15:27:27,deposit,8091.33,TWD,bank_000265,bank_transfer,completed,,base_flow
fiat_003712,usr_000778,2026-01-03T15:30:02,deposit,15380.62,TWD,bank_001107,bank_transfer,completed,,topup_for_trade
fiat_003357,usr_000702,2026-01-03T15:35:40,deposit,6225.2,TWD,bank_001002,bank_transfer,completed,,base_flow
fiat_004073,usr_000852,2026-01-03T15:36:54,deposit,4327.54,TWD,bank_001215,bank_transfer,completed,,base_flow
fiat_003557,usr_000749,2026-01-03T15:39:05,deposit,102504.7,TWD,bank_001061,bank_transfer,completed,,base_flow
fiat_001052,usr_000232,2026-01-03T15:43:57,withdrawal,100.0,TWD,bank_000322,bank_transfer,completed,,base_flow
fiat_001888,usr_000407,2026-01-03T15:46:52,deposit,7754.61,TWD,bank_000572,bank_transfer,completed,,topup_for_trade
fiat_002085,usr_000446,2026-01-03T15:47:01,deposit,587892.66,TWD,bank_000631,bank_transfer,completed,,topup_for_trade
fiat_004596,usr_000962,2026-01-03T15:48:28,deposit,5394.26,TWD,bank_001376,bank_transfer,completed,,base_flow
fiat_004460,usr_000941,2026-01-03T15:49:31,deposit,276992.31,TWD,bank_001347,bank_transfer,completed,,base_flow
fiat_000380,usr_000084,2026-01-03T15:50:42,deposit,32982.21,TWD,bank_000115,bank_transfer,completed,,topup_for_trade
fiat_001986,usr_000426,2026-01-03T15:51:25,withdrawal,23366.98,TWD,bank_000602,bank_transfer,completed,,base_flow
fiat_000445,usr_000097,2026-01-03T15:55:20,deposit,485423.7,TWD,bank_000135,bank_transfer,completed,,topup_for_trade
fiat_002068,usr_000440,2026-01-03T15:55:22,deposit,2032.43,TWD,bank_000623,bank_transfer,completed,,base_flow
fiat_005629,usr_001175,2026-01-03T15:55:25,withdrawal,100.0,TWD,bank_001681,bank_transfer,completed,,base_flow
fiat_000632,usr_000141,2026-01-03T16:05:57,deposit,7442.14,TWD,bank_000199,bank_transfer,completed,,topup_for_trade
fiat_004309,usr_000908,2026-01-03T16:09:53,deposit,22437.98,TWD,bank_001299,bank_transfer,completed,,topup_for_trade
fiat_001359,usr_000291,2026-01-03T16:14:30,deposit,34988.93,TWD,bank_000411,bank_transfer,completed,,base_flow
fiat_004528,usr_000951,2026-01-03T16:18:28,deposit,31023.72,TWD,bank_001360,bank_transfer,completed,,base_flow
fiat_004315,usr_000909,2026-01-03T16:19:57,deposit,4251.51,TWD,bank_001300,bank_transfer,completed,,topup_for_trade
fiat_002778,usr_000587,2026-01-03T16:20:09,deposit,15619.95,TWD,bank_000839,bank_transfer,completed,,topup_for_trade
fiat_005054,usr_001050,2026-01-03T16:20:53,withdrawal,100.0,TWD,bank_001500,bank_transfer,completed,,base_flow
fiat_002200,usr_000468,2026-01-03T16:24:53,deposit,6506.8,TWD,bank_000668,bank_transfer,completed,,base_flow
fiat_004646,usr_000971,2026-01-03T16:28:20,deposit,14114.54,TWD,bank_001387,bank_transfer,completed,,topup_for_trade
fiat_000278,usr_000062,2026-01-03T16:28:56,deposit,288380.2,TWD,bank_000085,bank_transfer,completed,,base_flow
fiat_002393,usr_000509,2026-01-03T16:31:57,deposit,8117.33,TWD,bank_000734,bank_transfer,completed,,base_flow
fiat_003847,usr_000810,2026-01-03T16:36:19,deposit,457566.02,TWD,bank_001153,bank_transfer,completed,,topup_for_trade
fiat_002277,usr_000487,2026-01-03T16:38:00,deposit,7043.26,TWD,bank_000697,bank_transfer,completed,,base_flow
fiat_000199,usr_000042,2026-01-03T16:44:41,withdrawal,9154.23,TWD,bank_000055,bank_transfer,completed,,base_flow
fiat_004363,usr_000918,2026-01-03T16:50:43,deposit,6443.66,TWD,bank_001313,bank_transfer,completed,,base_flow
