trade_id,user_id,occurred_at,side,base_asset,quote_asset,price_twd,quantity,notional_twd,fee_twd,order_type,status,scenario_id,tags
trade_000488,usr_000104,2026-01-07T08:37:57,buy,ETH,TWD,110000.0,2.42291682,266520.85,266.52,market,filled,,base_trade
trade_003539,usr_000792,2026-01-07T08:45:13,sell,BTC,TWD,2200000.0,0.00017615,387.53,0.39,market,filled,,base_trade
trade_003284,usr_000740,2026-01-07T09:01:29,buy,USDT,TWD,32.0,429.465625,13742.9,13.74,market,filled,,base_trade
trade_002969,usr_000657,2026-01-07T09:11:03,sell,USDT,TWD,32.0,298.13552,9540.34,9.54,market,filled,,base_trade
trade_002608,usr_000582,2026-01-07T09:18:44,buy,USDT,TWD,32.0,5300.466875,169614.94,169.61,market,filled,,base_trade
trade_000396,usr_000090,2026-01-07T09:20:07,buy,ETH,TWD,110000.0,0.03828127,4210.94,4.21,market,filled,,base_trade
trade_002199,usr_000502,2026-01-07T09:36:08,buy,USDT,TWD,32.0,688.391562,22028.53,22.03,market,filled,,base_trade
trade_003803,usr_000850,2026-01-07T09:41:33,sell,USDT,TWD,32.0,594.099972,19011.2,19.01,market,filled,,base_trade
trade_000288,usr_000066,2026-01-07T09:48:03,buy,ETH,TWD,110000.0,6.96647209,766311.93,766.31,market,filled,,base_trade
trade_001237,usr_000276,2026-01-07T09:52:30,buy,USDT,TWD,32.0,116.0675,3714.16,3.71,market,filled,,base_trade
trade_005315,usr_001196,2026-01-07T09:53:46,buy,USDT,TWD,32.0,5024.733125,160791.46,160.79,market,filled,,base_trade
trade_004778,usr_001084,2026-01-07T10:05:01,buy,USDT,TWD,32.0,206.011875,6592.38,6.59,market,filled,,base_trade
trade_001776,usr_000406,2026-01-07T10:06:31,buy,BTC,TWD,2200000.0,0.00172387,3792.51,3.79,market,filled,,base_trade
trade_002277,usr_000514,2026-01-07T10:08:33,sell,USDT,TWD,32.0,1800.617602,57619.76,57.62,market,filled,,base_trade
trade_001974,usr_000446,2026-01-07T10:10:22,sell,USDT,TWD,32.0,9568.774333,306200.78,306.2,market,filled,,base_trade
trade_000535,usr_000120,2026-01-07T10:13:12,buy,BTC,TWD,2200000.0,0.00068182,1500.0,1.5,market,filled,,base_trade
trade_005115,usr_001162,2026-01-07T10:33:59,buy,BTC,TWD,2200000.0,0.12672505,278795.11,278.8,market,filled,,base_trade
trade_002609,usr_000582,2026-01-07T10:43:30,sell,ETH,TWD,110000.0,0.53477558,58825.31,58.83,market,filled,,base_trade
trade_003833,usr_000855,2026-01-07T10:48:47,buy,USDT,TWD,32.0,666.921875,21341.5,21.34,market,filled,,base_trade
trade_003295,usr_000742,2026-01-07T10:58:45,sell,ETH,TWD,110000.0,0.02761988,3038.19,3.04,market,filled,,base_trade
trade_002661,usr_000590,2026-01-07T11:10:46,buy,USDT,TWD,32.0,550.725625,17623.22,17.62,market,filled,,base_trade
trade_001036,usr_000233,2026-01-07T11:20:34,buy,USDT,TWD,32.0,151.057813,4833.85,4.83,market,filled,,base_trade
trade_004161,usr_000937,2026-01-07T11:25:44,buy,USDT,TWD,32.0,250.191563,8006.13,8.01,market,filled,,base_trade
trade_002862,usr_000632,2026-01-07T11:39:31,sell,USDT,TWD,32.0,113.624669,3635.99,3.64,market,filled,,base_trade
trade_002739,usr_000603,2026-01-07T12:05:04,buy,USDT,TWD,32.0,71.310625,2281.94,2.28,market,filled,,base_trade
trade_004225,usr_000944,2026-01-07T12:05:07,sell,ETH,TWD,110000.0,0.6248939,68738.33,68.74,market,filled,,base_trade
trade_001061,usr_000239,2026-01-07T12:08:27,buy,ETH,TWD,110000.0,0.20718527,22790.38,22.79,market,filled,,base_trade
trade_002775,usr_000612,2026-01-07T12:12:05,buy,BTC,TWD,2200000.0,0.00545299,11996.58,12.0,market,filled,,base_trade
trade_001273,usr_000286,2026-01-07T12:18:33,sell,USDT,TWD,32.0,723.935021,23165.92,23.17,market,filled,,base_trade
trade_001057,usr_000238,2026-01-07T12:20:42,sell,BTC,TWD,2200000.0,0.01343471,29556.36,29.56,market,filled,,base_trade
trade_000931,usr_000219,2026-01-07T12:27:37,buy,USDT,TWD,32.0,5552.995937,177695.87,177.7,market,filled,,base_trade
trade_001905,usr_000431,2026-01-07T12:39:26,buy,USDT,TWD,32.0,6454.869687,206555.83,206.56,market,filled,,base_trade
trade_000416,usr_000094,2026-01-07T12:41:41,sell,USDT,TWD,32.0,10816.160218,346117.13,346.12,market,filled,,base_trade
trade_001433,usr_000323,2026-01-07T12:46:22,sell,USDT,TWD,32.0,184.933752,5917.88,5.92,market,filled,,base_trade
trade_001582,usr_000356,2026-01-07T12:59:54,sell,USDT,TWD,32.0,31.627789,1012.09,1.01,market,filled,,base_trade
trade_004061,usr_000906,2026-01-07T13:01:07,buy,USDT,TWD,32.0,502.067187,16066.15,16.07,market,filled,,base_trade
trade_001848,usr_000422,2026-01-07T13:02:11,buy,USDT,TWD,32.0,877.1575,28069.04,28.07,market,filled,,base_trade
trade_001855,usr_000424,2026-01-07T13:13:28,buy,USDT,TWD,32.0,292.853437,9371.31,9.37,market,filled,,base_trade
trade_005083,usr_001155,2026-01-07T13:14:43,buy,BTC,TWD,2200000.0,0.00590824,12998.13,13.0,market,filled,,base_trade
trade_004857,usr_001097,2026-01-07T13:20:21,sell,USDT,TWD,32.0,116.387456,3724.4,3.72,market,filled,,base_trade
trade_004122,usr_000926,2026-01-07T13:35:01,buy,USDT,TWD,32.0,11132.17125,356229.48,356.23,market,filled,,base_trade
trade_003086,usr_000682,2026-01-07T13:36:26,buy,USDT,TWD,32.0,4191.595312,134131.05,134.13,market,filled,,base_trade
trade_003760,usr_000841,2026-01-07T13:38:10,buy,USDT,TWD,32.0,656.357188,21003.43,21.0,market,filled,,base_trade
trade_003486,usr_000777,2026-01-07T13:41:24,sell,USDT,TWD,32.0,374.998911,11999.97,12.0,market,filled,,base_trade
trade_001798,usr_000410,2026-01-07T13:43:19,buy,USDT,TWD,32.0,46.875,1500.0,1.5,market,filled,,base_trade
trade_005001,usr_001138,2026-01-07T13:46:08,buy,USDT,TWD,32.0,84.337812,2698.81,2.7,market,filled,,base_trade
trade_002570,usr_000570,2026-01-07T13:48:32,buy,BTC,TWD,2200000.0,0.0200248,44054.56,44.05,market,filled,,base_trade
trade_003987,usr_000883,2026-01-07T13:50:31,sell,BTC,TWD,2200000.0,0.11130266,244865.85,244.87,market,filled,,base_trade
trade_004826,usr_001094,2026-01-07T13:59:10,buy,BTC,TWD,2200000.0,0.15937611,350627.44,350.63,market,filled,,base_trade
trade_002215,usr_000506,2026-01-07T14:10:06,buy,ETH,TWD,110000.0,3.12193609,343412.97,343.41,market,filled,,base_trade
trade_003592,usr_000810,2026-01-07T14:11:17,sell,USDT,TWD,32.0,8384.129638,268292.15,268.29,market,filled,,base_trade
trade_000289,usr_000066,2026-01-07T14:25:25,sell,ETH,TWD,110000.0,2.01227395,221350.13,221.35,market,filled,,base_trade
trade_001906,usr_000431,2026-01-07T14:27:22,buy,ETH,TWD,110000.0,1.61982591,178180.85,178.18,market,filled,,base_trade
trade_005147,usr_001164,2026-01-07T14:38:46,buy,BTC,TWD,2200000.0,0.05406263,118937.79,118.94,market,filled,,base_trade
trade_004814,usr_001091,2026-01-07T14:40:24,buy,USDT,TWD,32.0,175.1325,5604.24,5.6,market,filled,,base_trade
trade_001730,usr_000399,2026-01-07T14:42:00,buy,USDT,TWD,32.0,271.170313,8677.45,8.68,market,filled,,base_trade
trade_001153,usr_000261,2026-01-07T14:45:46,buy,USDT,TWD,32.0,53.422812,1709.53,1.71,market,filled,,base_trade
trade_003593,usr_000810,2026-01-07T14:48:02,buy,ETH,TWD,110000.0,5.54516736,609968.41,609.97,market,filled,,base_trade
trade_000106,usr_000028,2026-01-07T14:55:50,buy,ETH,TWD,110000.0,0.05267691,5794.46,5.79,market,filled,,base_trade
trade_004093,usr_000914,2026-01-07T15:02:30,buy,USDT,TWD,32.0,224.4375,7182.0,7.18,market,filled,,base_trade
trade_004583,usr_001028,2026-01-07T15:13:58,buy,USDT,TWD,32.0,16234.798125,519513.54,519.51,market,filled,,base_trade
trade_003450,usr_000773,2026-01-07T15:17:36,buy,USDT,TWD,32.0,204.223125,6535.14,6.54,market,filled,,base_trade
trade_004628,usr_001035,2026-01-07T15:19:14,sell,BTC,TWD,2200000.0,0.0014373,3162.06,3.16,market,filled,,base_trade
trade_004482,usr_001005,2026-01-07T15:33:47,buy,USDT,TWD,32.0,719.988125,23039.62,23.04,market,filled,,base_trade
trade_001861,usr_000426,2026-01-07T15:36:25,sell,ETH,TWD,110000.0,0.16566575,18223.23,18.22,market,filled,,base_trade
trade_000383,usr_000087,2026-01-07T15:40:33,sell,USDT,TWD,32.0,117.81819,3770.18,3.77,market,filled,,base_trade
trade_002978,usr_000659,2026-01-07T15:46:46,buy,BTC,TWD,2200000.0,0.0078062,17173.64,17.17,market,filled,,base_trade
trade_001010,usr_000230,2026-01-07T15:58:45,sell,USDT,TWD,32.0,8587.062943,274786.01,274.79,market,filled,,base_trade
trade_001668,usr_000386,2026-01-07T15:58:58,buy,USDT,TWD,32.0,485.107188,15523.43,15.52,market,filled,,base_trade
trade_003471,usr_000776,2026-01-07T16:05:57,buy,ETH,TWD,110000.0,1.27118018,139829.82,139.83,market,filled,,base_trade
trade_003256,usr_000729,2026-01-07T16:07:59,buy,ETH,TWD,110000.0,0.04020273,4422.3,4.42,market,filled,,base_trade
trade_002140,usr_000488,2026-01-07T16:08:24,buy,USDT,TWD,32.0,316.035312,10113.13,10.11,market,filled,,base_trade
trade_001876,usr_000428,2026-01-07T16:21:28,sell,BTC,TWD,2200000.0,0.04435286,97576.29,97.58,market,filled,,base_trade
trade_000932,usr_000219,2026-01-07T16:42:29,buy,ETH,TWD,110000.0,2.904725,319519.75,319.52,market,filled,,base_trade
trade_003714,usr_000826,2026-01-07T16:42:37,buy,BTC,TWD,2200000.0,0.00197497,4344.93,4.34,market,filled,,base_trade
trade_003045,usr_000673,2026-01-07T16:55:16,sell,ETH,TWD,110000.0,2.18069593,239876.55,239.88,market,filled,,base_trade
trade_004758,usr_001070,2026-01-07T16:56:42,sell,ETH,TWD,110000.0,0.03666864,4033.55,4.03,market,filled,,base_trade
trade_003988,usr_000883,2026-01-07T17:12:48,sell,USDT,TWD,32.0,1843.312261,58985.99,58.99,market,filled,,base_trade
trade_000131,usr_000032,2026-01-07T17:15:14,buy,USDT,TWD,32.0,520.976875,16671.26,16.67,market,filled,,base_trade
trade_002827,usr_000624,2026-01-07T17:26:46,sell,BTC,TWD,2200000.0,0.1737087,382159.14,382.16,market,filled,,base_trade
trade_003387,usr_000757,2026-01-07T17:31:39,sell,ETH,TWD,110000.0,0.00867084,953.79,0.95,market,filled,,base_trade
trade_002579,usr_000572,2026-01-07T17:33:41,buy,USDT,TWD,32.0,46.875,1500.0,1.5,market,filled,,base_trade
trade_004903,usr_001114,2026-01-07T17:36:08,buy,BTC,TWD,2200000.0,0.00475173,10453.81,10.45,market,filled,,base_trade
trade_001157,usr_000262,2026-01-07T17:37:52,sell,USDT,TWD,32.0,380.601707,12179.25,12.18,market,filled,,base_trade
trade_004226,usr_000944,2026-01-07T17:50:22,sell,USDT,TWD,32.0,5719.753853,183032.12,183.03,market,filled,,base_trade
trade_003856,usr_000860,2026-01-07T17:57:45,buy,USDT,TWD,32.0,15533.140625,497060.5,497.06,market,filled,,base_trade
trade_003129,usr_000690,2026-01-07T17:59:22,buy,USDT,TWD,32.0,205.786563,6585.17,6.59,market,filled,,base_trade
trade_003073,usr_000680,2026-01-07T18:14:05,buy,ETH,TWD,110000.0,0.15087982,16596.78,16.6,market,filled,,base_trade
trade_003821,usr_000853,2026-01-07T18:30:17,buy,USDT,TWD,32.0,8185.79125,261945.32,261.95,market,filled,,base_trade
trade_000606,usr_000136,2026-01-07T18:34:03,buy,BTC,TWD,2200000.0,0.03146675,69226.85,69.23,market,filled,,base_trade
trade_001165,usr_000264,2026-01-07T18:49:41,buy,USDT,TWD,32.0,241.877813,7740.09,7.74,market,filled,,base_trade
trade_005089,usr_001157,2026-01-07T18:53:23,buy,USDT,TWD,32.0,224.182187,7173.83,7.17,market,filled,,base_trade
trade_004047,usr_000899,2026-01-07T19:05:37,buy,USDT,TWD,32.0,281.74875,9015.96,9.02,market,filled,,base_trade
trade_002725,usr_000598,2026-01-07T19:05:59,sell,ETH,TWD,110000.0,0.05945293,6539.82,6.54,market,filled,,base_trade
trade_004429,usr_000992,2026-01-07T19:06:42,buy,BTC,TWD,2200000.0,0.0023443,5157.46,5.16,market,filled,,base_trade
trade_002064,usr_000469,2026-01-07T19:09:34,sell,USDT,TWD,32.0,792.373972,25355.97,25.36,market,filled,,base_trade
trade_004022,usr_000889,2026-01-07T19:41:39,buy,USDT,TWD,32.0,141.431563,4525.81,4.53,market,filled,,base_trade
trade_004411,usr_000985,2026-01-07T19:45:17,sell,USDT,TWD,32.0,325.032141,10401.03,10.4,market,filled,,base_trade
trade_002828,usr_000624,2026-01-07T19:46:31,sell,USDT,TWD,32.0,2747.123486,87907.95,87.91,market,filled,,base_trade
trade_003257,usr_000729,2026-01-07T19:52:12,sell,ETH,TWD,110000.0,0.02571463,2828.61,2.83,market,filled,,base_trade
trade_003202,usr_000708,2026-01-07T20:03:09,buy,USDT,TWD,32.0,519.759063,16632.29,16.63,market,filled,,base_trade
trade_000221,usr_000058,2026-01-07T20:05:24,sell,BTC,TWD,2200000.0,0.00640331,14087.28,14.09,market,filled,,base_trade
trade_000227,usr_000059,2026-01-07T20:12:05,sell,ETH,TWD,110000.0,0.13911677,15302.84,15.3,market,filled,,base_trade
trade_003207,usr_000709,2026-01-07T20:33:33,buy,USDT,TWD,32.0,147.959062,4734.69,4.73,market,filled,,base_trade
trade_000757,usr_000167,2026-01-07T20:41:06,buy,USDT,TWD,32.0,436.537188,13969.19,13.97,market,filled,,base_trade
trade_001806,usr_000414,2026-01-07T20:44:06,buy,USDT,TWD,32.0,322.406563,10317.01,10.32,market,filled,,base_trade
trade_004123,usr_000926,2026-01-07T20:50:37,buy,USDT,TWD,32.0,4535.86625,145147.72,145.15,market,filled,,base_trade
trade_003238,usr_000723,2026-01-07T21:17:39,buy,ETH,TWD,110000.0,0.01760445,1936.49,1.94,market,filled,,base_trade
trade_002041,usr_000463,2026-01-07T21:19:38,buy,ETH,TWD,110000.0,0.12791809,14070.99,14.07,market,filled,,base_trade
trade_001520,usr_000341,2026-01-07T21:19:51,buy,USDT,TWD,32.0,10039.869375,321275.82,321.28,market,filled,,base_trade
trade_002881,usr_000636,2026-01-07T21:20:18,buy,USDT,TWD,32.0,453.78375,14521.08,14.52,market,filled,,base_trade
trade_001564,usr_000352,2026-01-07T21:27:06,buy,USDT,TWD,32.0,1156.567188,37010.15,37.01,market,filled,,base_trade
trade_004858,usr_001097,2026-01-07T21:59:10,buy,USDT,TWD,32.0,150.339375,4810.86,4.81,market,filled,,base_trade
trade_003989,usr_000883,2026-01-07T22:07:54,buy,ETH,TWD,110000.0,1.79038336,196942.17,196.94,market,filled,,base_trade
trade_004406,usr_000984,2026-01-07T22:12:18,buy,ETH,TWD,110000.0,0.18061664,19867.83,19.87,market,filled,,base_trade
trade_002462,usr_000552,2026-01-07T22:13:20,buy,USDT,TWD,32.0,228.233438,7303.47,7.3,market,filled,,base_trade
trade_003761,usr_000841,2026-01-07T22:18:21,sell,USDT,TWD,32.0,214.530549,6864.98,6.86,market,filled,,base_trade
trade_001907,usr_000431,2026-01-07T22:29:31,sell,ETH,TWD,110000.0,0.85172532,93689.79,93.69,market,filled,,base_trade
trade_003243,usr_000724,2026-01-07T22:42:39,buy,USDT,TWD,32.0,181.322188,5802.31,5.8,market,filled,,base_trade
trade_000118,usr_000030,2026-01-07T22:45:22,buy,BTC,TWD,2200000.0,0.00193233,4251.13,4.25,market,filled,,base_trade
trade_002648,usr_000587,2026-01-07T22:49:31,buy,USDT,TWD,32.0,504.916875,16157.34,16.16,market,filled,,base_trade
trade_003822,usr_000853,2026-01-07T22:51:55,buy,USDT,TWD,32.0,10587.356562,338795.41,338.8,market,filled,,base_trade
trade_004246,usr_000946,2026-01-07T23:00:55,buy,USDT,TWD,32.0,481.956875,15422.62,15.42,market,filled,,base_trade
trade_001556,usr_000350,2026-01-07T23:10:25,buy,USDT,TWD,32.0,150.457188,4814.63,4.81,market,filled,,base_trade
trade_004980,usr_001131,2026-01-07T23:20:11,sell,USDT,TWD,32.0,1219.850762,39035.22,39.04,market,filled,,base_trade
trade_001296,usr_000290,2026-01-07T23:32:50,sell,USDT,TWD,32.0,2609.904833,83516.95,83.52,market,filled,,base_trade
trade_004769,usr_001079,2026-01-07T23:39:32,buy,BTC,TWD,2200000.0,0.00770495,16950.89,16.95,market,filled,,base_trade
trade_003823,usr_000853,2026-01-07T23:42:22,buy,USDT,TWD,32.0,7223.991875,231167.74,231.17,market,filled,,base_trade
trade_000542,usr_000121,2026-01-07T23:55:16,sell,USDT,TWD,32.0,4448.021913,142336.7,142.34,market,filled,,base_trade
trade_004350,usr_000965,2026-01-08T00:00:01,buy,USDT,TWD,32.0,170.785937,5465.15,5.47,market,filled,,base_trade
trade_004070,usr_000908,2026-01-08T00:02:23,buy,USDT,TWD,32.0,391.8525,12539.28,12.54,market,filled,,base_trade
trade_005217,usr_001173,2026-01-08T00:02:55,buy,ETH,TWD,110000.0,0.08414791,9256.27,9.26,market,filled,,base_trade
trade_004604,usr_001029,2026-01-08T00:10:38,buy,USDT,TWD,32.0,13539.112188,433251.59,433.25,market,filled,,base_trade
trade_003616,usr_000811,2026-01-08T00:12:28,buy,USDT,TWD,32.0,8307.929375,265853.74,265.85,market,filled,,base_trade
trade_004885,usr_001107,2026-01-08T00:17:03,buy,USDT,TWD,32.0,173.322812,5546.33,5.55,market,filled,,base_trade
trade_003203,usr_000708,2026-01-08T00:45:43,buy,BTC,TWD,2200000.0,0.00622263,13689.79,13.69,market,filled,,base_trade
trade_003675,usr_000818,2026-01-08T00:55:39,buy,ETH,TWD,110000.0,1.711334,188246.74,188.25,market,filled,,base_trade
trade_000563,usr_000122,2026-01-08T00:58:21,sell,USDT,TWD,32.0,1040.41445,33293.26,33.29,market,filled,,base_trade
trade_004494,usr_001009,2026-01-08T01:04:50,buy,USDT,TWD,32.0,137.085938,4386.75,4.39,market,filled,,base_trade
trade_001193,usr_000269,2026-01-08T01:05:38,buy,BTC,TWD,2200000.0,0.24407639,536968.06,536.97,market,filled,,base_trade
trade_002551,usr_000564,2026-01-08T01:17:13,buy,USDT,TWD,32.0,140.885312,4508.33,4.51,market,filled,,base_trade
trade_002339,usr_000530,2026-01-08T01:23:52,buy,USDT,TWD,32.0,46.875,1500.0,1.5,market,filled,,base_trade
trade_003532,usr_000788,2026-01-08T01:37:11,buy,USDT,TWD,32.0,395.53625,12657.16,12.66,market,filled,,base_trade
trade_002892,usr_000638,2026-01-08T01:54:19,sell,USDT,TWD,32.0,38.962733,1246.81,1.25,market,filled,,base_trade
trade_000463,usr_000101,2026-01-08T01:57:49,buy,ETH,TWD,110000.0,4.18718036,460589.84,460.59,market,filled,,base_trade
trade_000772,usr_000170,2026-01-08T02:00:16,buy,USDT,TWD,32.0,478.791875,15321.34,15.32,market,filled,,base_trade
trade_004183,usr_000940,2026-01-08T02:02:08,sell,BTC,TWD,2200000.0,0.09020855,198458.81,198.46,market,filled,,base_trade
trade_000073,usr_000020,2026-01-08T02:07:48,buy,USDT,TWD,32.0,159.44875,5102.36,5.1,market,filled,,base_trade
trade_004584,usr_001028,2026-01-08T02:14:36,buy,USDT,TWD,32.0,10140.705938,324502.59,324.5,market,filled,,base_trade
trade_001513,usr_000340,2026-01-08T02:26:51,buy,USDT,TWD,32.0,80.491563,2575.73,2.58,market,filled,,base_trade
trade_000843,usr_000195,2026-01-08T02:34:19,sell,USDT,TWD,32.0,4191.168318,134117.39,134.12,market,filled,,base_trade
trade_003285,usr_000740,2026-01-08T02:38:49,buy,BTC,TWD,2200000.0,0.00299449,6587.88,6.59,market,filled,,base_trade
trade_003258,usr_000730,2026-01-08T02:39:57,sell,USDT,TWD,32.0,372.781501,11929.01,11.93,market,filled,,base_trade
trade_003138,usr_000693,2026-01-08T02:55:18,sell,BTC,TWD,2200000.0,0.01096012,24112.26,24.11,market,filled,,base_trade
trade_004720,usr_001055,2026-01-08T02:57:21,sell,USDT,TWD,32.0,32.16924,1029.42,1.03,market,filled,,base_trade
trade_004981,usr_001131,2026-01-08T02:57:36,buy,USDT,TWD,32.0,12291.810312,393337.93,393.34,market,filled,,base_trade
trade_004495,usr_001009,2026-01-08T03:09:43,sell,USDT,TWD,32.0,82.6773,2645.67,2.65,market,filled,,base_trade
trade_000789,usr_000181,2026-01-08T03:18:54,sell,USDT,TWD,32.0,335.812949,10746.01,10.75,market,filled,,base_trade
trade_002820,usr_000622,2026-01-08T03:25:20,buy,USDT,TWD,32.0,554.014375,17728.46,17.73,market,filled,,base_trade
trade_004184,usr_000940,2026-01-08T03:28:31,buy,BTC,TWD,2200000.0,0.1043893,229656.46,229.66,market,filled,,base_trade
trade_004089,usr_000912,2026-01-08T03:29:16,buy,USDT,TWD,32.0,215.251563,6888.05,6.89,market,filled,,base_trade
trade_001955,usr_000440,2026-01-08T03:56:15,buy,BTC,TWD,2200000.0,0.00290143,6383.15,6.38,market,filled,,base_trade
trade_002241,usr_000508,2026-01-08T03:58:28,buy,USDT,TWD,32.0,5144.358438,164619.47,164.62,market,filled,,base_trade
trade_002882,usr_000636,2026-01-08T04:31:43,buy,ETH,TWD,110000.0,0.04695645,5165.21,5.17,market,filled,,base_trade
trade_005046,usr_001147,2026-01-08T04:57:01,sell,BTC,TWD,2200000.0,0.00663752,14602.54,14.6,market,filled,,base_trade
trade_002278,usr_000514,2026-01-08T07:02:46,buy,USDT,TWD,32.0,12219.577812,391026.49,391.03,market,filled,,base_trade
trade_003594,usr_000810,2026-01-08T07:07:01,buy,USDT,TWD,32.0,13705.226875,438567.26,438.57,market,filled,,base_trade
trade_005316,usr_001196,2026-01-08T07:27:14,buy,BTC,TWD,2200000.0,0.0599385,131864.7,131.86,market,filled,,base_trade
trade_004307,usr_000956,2026-01-08T07:28:57,buy,USDT,TWD,32.0,27962.729062,894807.33,894.81,market,filled,,base_trade
trade_000713,usr_000164,2026-01-08T07:34:20,buy,BTC,TWD,2200000.0,0.24033758,528742.68,528.74,market,filled,,base_trade
trade_001596,usr_000359,2026-01-08T07:42:09,buy,USDT,TWD,32.0,246.369063,7883.81,7.88,market,filled,,base_trade
trade_000564,usr_000122,2026-01-08T07:43:44,buy,BTC,TWD,2200000.0,0.22846361,502619.94,502.62,market,filled,,base_trade
trade_002379,usr_000541,2026-01-08T08:04:45,sell,BTC,TWD,2200000.0,0.04298745,94572.39,94.57,market,filled,,base_trade
trade_004734,usr_001061,2026-01-08T08:09:33,buy,USDT,TWD,32.0,231.659687,7413.11,7.41,market,filled,,base_trade
trade_004539,usr_001020,2026-01-08T08:14:05,buy,USDT,TWD,32.0,232.736562,7447.57,7.45,market,filled,,base_trade
trade_001494,usr_000334,2026-01-08T08:17:12,buy,USDT,TWD,32.0,165.819063,5306.21,5.31,market,filled,,base_trade
trade_000630,usr_000140,2026-01-08T08:19:02,buy,USDT,TWD,32.0,46.875,1500.0,1.5,market,filled,,base_trade
trade_000398,usr_000091,2026-01-08T08:19:34,sell,USDT,TWD,32.0,103.749187,3319.97,3.32,market,filled,,base_trade
trade_001572,usr_000354,2026-01-08T08:32:34,buy,USDT,TWD,32.0,238.936563,7645.97,7.65,market,filled,,base_trade
trade_004227,usr_000944,2026-01-08T08:40:35,sell,ETH,TWD,110000.0,0.31310283,34441.31,34.44,market,filled,,base_trade
trade_001803,usr_000413,2026-01-08T08:57:53,buy,ETH,TWD,110000.0,0.05570745,6127.82,6.13,market,filled,,base_trade
trade_005168,usr_001166,2026-01-08T09:01:36,buy,USDT,TWD,32.0,2989.068438,95650.19,95.65,market,filled,,base_trade
trade_001049,usr_000236,2026-01-08T09:05:21,sell,BTC,TWD,2200000.0,0.00181983,4003.63,4.0,market,filled,,base_trade
trade_002425,usr_000547,2026-01-08T09:07:14,buy,BTC,TWD,2200000.0,0.0066556,14642.32,14.64,market,filled,,base_trade
trade_000714,usr_000164,2026-01-08T09:11:24,buy,USDT,TWD,32.0,24858.377812,795468.09,795.47,market,filled,,base_trade
trade_004124,usr_000926,2026-01-08T09:14:18,sell,USDT,TWD,32.0,5924.142693,189572.57,189.57,market,filled,,base_trade
trade_001833,usr_000420,2026-01-08T09:17:58,buy,USDT,TWD,32.0,323.629062,10356.13,10.36,market,filled,,base_trade
trade_004083,usr_000911,2026-01-08T09:20:03,buy,ETH,TWD,110000.0,0.09933227,10926.55,10.93,market,filled,,base_trade
trade_004518,usr_001015,2026-01-08T09:35:23,buy,BTC,TWD,2200000.0,0.00595802,13107.64,13.11,market,filled,,base_trade
trade_001405,usr_000319,2026-01-08T09:36:22,buy,USDT,TWD,32.0,2515.699687,80502.39,80.5,market,filled,,base_trade
trade_001144,usr_000259,2026-01-08T09:37:27,sell,BTC,TWD,2200000.0,0.00070017,1540.37,1.54,market,filled,,base_trade
trade_003225,usr_000717,2026-01-08T09:44:04,sell,USDT,TWD,32.0,45.482407,1455.44,1.46,market,filled,,base_trade
trade_001751,usr_000403,2026-01-08T10:14:56,buy,USDT,TWD,32.0,163.445,5230.24,5.23,market,filled,,base_trade
trade_000565,usr_000122,2026-01-08T10:32:04,buy,USDT,TWD,32.0,16982.341563,543434.93,543.43,market,filled,,base_trade
trade_005227,usr_001175,2026-01-08T10:41:23,buy,USDT,TWD,32.0,114.601562,3667.25,3.67,market,filled,,base_trade
trade_001406,usr_000319,2026-01-08T11:08:12,buy,USDT,TWD,32.0,6883.57,220274.24,220.27,market,filled,,base_trade
trade_003172,usr_000702,2026-01-08T11:08:30,buy,USDT,TWD,32.0,226.119687,7235.83,7.24,market,filled,,base_trade
trade_001375,usr_000311,2026-01-08T11:09:26,buy,USDT,TWD,32.0,597.322188,19114.31,19.11,market,filled,,base_trade
trade_003204,usr_000708,2026-01-08T11:28:31,buy,USDT,TWD,32.0,366.18625,11717.96,11.72,market,filled,,base_trade
trade_004171,usr_000939,2026-01-08T11:28:35,buy,ETH,TWD,110000.0,0.23931073,26324.18,26.32,market,filled,,base_trade
trade_005141,usr_001163,2026-01-08T11:30:31,buy,ETH,TWD,110000.0,0.08785745,9664.32,9.66,market,filled,,base_trade
trade_002844,usr_000625,2026-01-08T11:31:41,buy,ETH,TWD,110000.0,0.01363636,1500.0,1.5,market,filled,,base_trade
trade_001011,usr_000230,2026-01-08T11:34:10,buy,USDT,TWD,32.0,6460.114062,206723.65,206.72,market,filled,,base_trade
trade_000026,usr_000007,2026-01-08T11:39:30,buy,BTC,TWD,2200000.0,0.00164269,3613.92,3.61,market,filled,,base_trade
trade_003296,usr_000742,2026-01-08T11:40:13,buy,ETH,TWD,110000.0,0.08072845,8880.13,8.88,market,filled,,base_trade
trade_003971,usr_000879,2026-01-08T11:41:14,buy,BTC,TWD,2200000.0,0.00239568,5270.5,5.27,market,filled,,base_trade
trade_003106,usr_000684,2026-01-08T11:59:37,buy,BTC,TWD,2200000.0,0.00856964,18853.21,18.85,market,filled,,base_trade
trade_002964,usr_000656,2026-01-08T12:03:24,buy,ETH,TWD,110000.0,0.10599464,11659.41,11.66,market,filled,,base_trade
trade_004729,usr_001057,2026-01-08T12:03:27,buy,USDT,TWD,32.0,127.362813,4075.61,4.08,market,filled,,base_trade
trade_004053,usr_000904,2026-01-08T12:17:54,buy,USDT,TWD,32.0,257.175313,8229.61,8.23,market,filled,,base_trade
