edge_id,occurred_at,src_type,src_id,relation_type,dst_type,dst_id,amount_twd_equiv,asset,scenario_id
edge_000892,2025-12-19T03:58:04,user,usr_000532,USES_DEVICE,device,dev_000892,,,
edge_000047,2025-12-19T04:21:16,user,usr_000029,USES_DEVICE,device,dev_000047,,,
edge_001281,2025-12-19T04:55:32,user,usr_000771,USES_DEVICE,device,dev_001281,,,
edge_003152,2025-12-19T07:29:21,user,usr_000820,USES_BANK_ACCOUNT,bank_account,bank_001169,,,
edge_002509,2025-12-19T07:29:48,user,usr_000376,USES_BANK_ACCOUNT,bank_account,bank_000526,,,
edge_002877,2025-12-19T07:30:56,user,usr_000625,USES_BANK_ACCOUNT,bank_account,bank_000894,,,
edge_000435,2025-12-19T07:43:09,user,usr_000266,USES_DEVICE,device,dev_000435,,,
edge_003694,2025-12-19T07:46:50,user,usr_001196,USES_BANK_ACCOUNT,bank_account,bank_001711,,,
edge_002729,2025-12-19T07:55:48,user,usr_000518,USES_BANK_ACCOUNT,bank_account,bank_000746,,,
edge_001942,2025-12-19T07:59:49,user,usr_001183,USES_DEVICE,device,dev_001942,,,
edge_001740,2025-12-19T08:05:14,user,usr_001059,USES_DEVICE,device,dev_001740,,,
edge_002423,2025-12-19T08:06:24,user,usr_000313,USES_BANK_ACCOUNT,bank_account,bank_000440,,,
edge_000842,2025-12-19T08:31:40,user,usr_000505,USES_DEVICE,device,dev_000842,,,
edge_002437,2025-12-19T08:41:48,user,usr_000325,USES_BANK_ACCOUNT,bank_account,bank_000454,,,
edge_000237,2025-12-19T08:42:47,user,usr_000146,USES_DEVICE,device,dev_000237,,,
edge_000406,2025-12-19T08:43:46,user,usr_000250,USES_DEVICE,device,dev_000406,,,
edge_000706,2025-12-19T09:11:25,user,usr_000426,USES_DEVICE,device,dev_000706,,,
edge_001918,2025-12-19T09:30:00,user,usr_001169,USES_DEVICE,device,dev_001918,,,
edge_002969,2025-12-19T09:43:53,user,usr_000690,USES_BANK_ACCOUNT,bank_account,bank_000986,,,
edge_001260,2025-12-19T09:48:55,user,usr_000757,USES_DEVICE,device,dev_001260,,,
edge_002141,2025-12-19T09:55:24,user,usr_000113,USES_BANK_ACCOUNT,bank_account,bank_000158,,,
edge_001037,2025-12-19T10:00:49,user,usr_000619,USES_DEVICE,device,dev_001037,,,
edge_001962,2025-12-19T10:02:49,user,usr_001196,USES_DEVICE,device,dev_001962,,,
edge_000513,2025-12-19T10:07:47,user,usr_000310,USES_DEVICE,device,dev_000513,,,
edge_003499,2025-12-19T10:18:43,user,usr_001061,USES_BANK_ACCOUNT,bank_account,bank_001516,,,
edge_001505,2025-12-19T10:20:14,user,usr_000909,USES_DEVICE,device,dev_001505,,,
edge_000787,2025-12-19T10:20:20,user,usr_000470,USES_DEVICE,device,dev_000787,,,
edge_000707,2025-12-19T10:45:49,user,usr_000427,USES_DEVICE,device,dev_000707,,,
edge_001756,2025-12-19T11:05:48,user,usr_001071,USES_DEVICE,device,dev_001756,,,
edge_001721,2025-12-19T11:10:37,user,usr_001042,USES_DEVICE,device,dev_001721,,,
edge_003518,2025-12-19T11:11:29,user,usr_001074,USES_BANK_ACCOUNT,bank_account,bank_001535,,,
edge_003585,2025-12-19T11:16:53,user,usr_001119,USES_BANK_ACCOUNT,bank_account,bank_001602,,,
edge_001668,2025-12-19T11:28:52,user,usr_001011,USES_DEVICE,device,dev_001668,,,
edge_002098,2025-12-19T11:37:47,user,usr_000084,USES_BANK_ACCOUNT,bank_account,bank_000115,,,
edge_003017,2025-12-19T11:45:44,user,usr_000728,USES_BANK_ACCOUNT,bank_account,bank_001034,,,
edge_002157,2025-12-19T11:46:53,user,usr_000123,USES_BANK_ACCOUNT,bank_account,bank_000174,,,
edge_000943,2025-12-19T11:49:48,user,usr_000557,USES_DEVICE,device,dev_000943,,,
edge_003565,2025-12-19T11:54:32,user,usr_001104,USES_BANK_ACCOUNT,bank_account,bank_001582,,,
edge_001589,2025-12-19T11:56:26,user,usr_000958,USES_DEVICE,device,dev_001589,,,
edge_001665,2025-12-19T12:03:17,user,usr_001009,USES_DEVICE,device,dev_001665,,,
edge_003239,2025-12-19T12:11:26,user,usr_000878,USES_BANK_ACCOUNT,bank_account,bank_001256,,,
edge_001941,2025-12-19T12:12:17,user,usr_001182,USES_DEVICE,device,dev_001941,,,
edge_000509,2025-12-19T12:15:52,user,usr_000308,USES_DEVICE,device,dev_000509,,,
edge_000538,2025-12-19T12:16:42,user,usr_000324,USES_DEVICE,device,dev_000538,,,
edge_003312,2025-12-19T12:17:53,user,usr_000929,USES_BANK_ACCOUNT,bank_account,bank_001329,,,
edge_000235,2025-12-19T12:18:54,user,usr_000144,USES_DEVICE,device,dev_000235,,,
edge_001161,2025-12-19T12:18:57,user,usr_000694,USES_DEVICE,device,dev_001161,,,
edge_001873,2025-12-19T12:19:49,user,usr_001143,USES_DEVICE,device,dev_001873,,,
edge_002408,2025-12-19T12:24:08,user,usr_000303,USES_BANK_ACCOUNT,bank_account,bank_000425,,,
edge_000423,2025-12-19T12:27:20,user,usr_000259,USES_DEVICE,device,dev_000423,,,
edge_002847,2025-12-19T12:27:23,user,usr_000604,USES_BANK_ACCOUNT,bank_account,bank_000864,,,
edge_003475,2025-12-19T12:27:29,user,usr_001044,USES_BANK_ACCOUNT,bank_account,bank_001492,,,
edge_000061,2025-12-19T12:29:37,user,usr_000039,USES_DEVICE,device,dev_000061,,,
edge_003238,2025-12-19T12:31:00,user,usr_000878,USES_BANK_ACCOUNT,bank_account,bank_001255,,,
edge_001196,2025-12-19T12:31:12,user,usr_000716,USES_DEVICE,device,dev_001196,,,
edge_001807,2025-12-19T12:42:53,user,usr_001102,USES_DEVICE,device,dev_001807,,,
edge_003137,2025-12-19T12:43:40,user,usr_000811,USES_BANK_ACCOUNT,bank_account,bank_001154,,,
edge_000552,2025-12-19T12:47:41,user,usr_000331,USES_DEVICE,device,dev_000552,,,
edge_000838,2025-12-19T12:48:41,user,usr_000502,USES_DEVICE,device,dev_000838,,,
edge_001749,2025-12-19T12:51:07,user,usr_001067,USES_DEVICE,device,dev_001749,,,
edge_002539,2025-12-19T12:56:17,user,usr_000397,USES_BANK_ACCOUNT,bank_account,bank_000556,,,
edge_002079,2025-12-19T13:00:19,user,usr_000071,USES_BANK_ACCOUNT,bank_account,bank_000096,,,
edge_000990,2025-12-19T13:03:51,user,usr_000590,USES_DEVICE,device,dev_000990,,,
edge_002254,2025-12-19T13:05:24,user,usr_000194,USES_BANK_ACCOUNT,bank_account,bank_000271,,,
edge_002109,2025-12-19T13:06:37,user,usr_000092,USES_BANK_ACCOUNT,bank_account,bank_000126,,,
edge_003619,2025-12-19T13:14:12,user,usr_001144,USES_BANK_ACCOUNT,bank_account,bank_001636,,,
edge_000163,2025-12-19T13:22:42,user,usr_000100,USES_DEVICE,device,dev_000163,,,
edge_001133,2025-12-19T13:24:51,user,usr_000676,USES_DEVICE,device,dev_001133,,,
edge_002915,2025-12-19T13:25:23,user,usr_000655,USES_BANK_ACCOUNT,bank_account,bank_000932,,,
edge_002875,2025-12-19T13:31:17,user,usr_000624,USES_BANK_ACCOUNT,bank_account,bank_000892,,,
edge_000262,2025-12-19T13:45:25,user,usr_000162,USES_DEVICE,device,dev_000262,,,
edge_002209,2025-12-19T14:03:40,user,usr_000160,USES_BANK_ACCOUNT,bank_account,bank_000226,,,
edge_002039,2025-12-19T14:08:16,user,usr_000043,USES_BANK_ACCOUNT,bank_account,bank_000056,,,
edge_002796,2025-12-19T14:08:28,user,usr_000568,USES_BANK_ACCOUNT,bank_account,bank_000813,,,
edge_002103,2025-12-19T14:18:11,user,usr_000087,USES_BANK_ACCOUNT,bank_account,bank_000120,,,
edge_000676,2025-12-19T14:19:47,user,usr_000406,USES_DEVICE,device,dev_000676,,,
edge_001827,2025-12-19T14:28:15,user,usr_001116,USES_DEVICE,device,dev_001827,,,
edge_003359,2025-12-19T14:29:28,user,usr_000962,USES_BANK_ACCOUNT,bank_account,bank_001376,,,
edge_000065,2025-12-19T14:32:23,user,usr_000041,USES_DEVICE,device,dev_000065,,,
edge_001963,2025-12-19T14:34:23,user,usr_001197,USES_DEVICE,device,dev_001963,,,
edge_003503,2025-12-19T14:36:14,user,usr_001064,USES_BANK_ACCOUNT,bank_account,bank_001520,,,
edge_000840,2025-12-19T14:40:00,user,usr_000504,USES_DEVICE,device,dev_000840,,,
edge_002762,2025-12-19T14:45:49,user,usr_000544,USES_BANK_ACCOUNT,bank_account,bank_000779,,,
edge_002457,2025-12-19T14:46:42,user,usr_000341,USES_BANK_ACCOUNT,bank_account,bank_000474,,,
edge_001939,2025-12-19T15:09:54,user,usr_001181,USES_DEVICE,device,dev_001939,,,
edge_002638,2025-12-19T15:18:43,user,usr_000459,USES_BANK_ACCOUNT,bank_account,bank_000655,,,
edge_003507,2025-12-19T15:20:22,user,usr_001067,USES_BANK_ACCOUNT,bank_account,bank_001524,,,
edge_002521,2025-12-19T15:25:38,user,usr_000384,USES_BANK_ACCOUNT,bank_account,bank_000538,,,
edge_001590,2025-12-19T15:30:51,user,usr_000959,USES_DEVICE,device,dev_001590,,,
edge_001901,2025-12-19T15:34:30,user,usr_001159,USES_DEVICE,device,dev_001901,,,
edge_001145,2025-12-19T15:37:49,user,usr_000684,USES_DEVICE,device,dev_001145,,,
edge_000213,2025-12-19T15:50:18,user,usr_000129,USES_DEVICE,device,dev_000213,,,
edge_000776,2025-12-19T15:53:51,user,usr_000465,USES_DEVICE,device,dev_000776,,,
edge_001290,2025-12-19T16:01:30,user,usr_000777,USES_DEVICE,device,dev_001290,,,
edge_003388,2025-12-19T16:13:24,user,usr_000984,USES_BANK_ACCOUNT,bank_account,bank_001405,,,
edge_002817,2025-12-19T16:14:23,user,usr_000582,USES_BANK_ACCOUNT,bank_account,bank_000834,,,
edge_001098,2025-12-19T16:21:14,user,usr_000657,USES_DEVICE,device,dev_001098,,,
edge_002449,2025-12-19T16:21:44,user,usr_000334,USES_BANK_ACCOUNT,bank_account,bank_000466,,,
edge_000977,2025-12-19T16:27:25,user,usr_000581,USES_DEVICE,device,dev_000977,,,
edge_001998,2025-12-19T16:38:58,user,usr_000012,USES_BANK_ACCOUNT,bank_account,bank_000015,,,
edge_001024,2025-12-19T16:50:29,user,usr_000610,USES_DEVICE,device,dev_001024,,,
edge_000310,2025-12-19T16:52:17,user,usr_000192,USES_DEVICE,device,dev_000310,,,
edge_003002,2025-12-19T17:10:38,user,usr_000715,USES_BANK_ACCOUNT,bank_account,bank_001019,,,
edge_001380,2025-12-19T17:17:18,user,usr_000832,USES_DEVICE,device,dev_001380,,,
edge_000790,2025-12-19T17:23:20,user,usr_000473,USES_DEVICE,device,dev_000790,,,
edge_001298,2025-12-19T17:26:06,user,usr_000782,USES_DEVICE,device,dev_001298,,,
edge_001490,2025-12-19T17:29:32,user,usr_000899,USES_DEVICE,device,dev_001490,,,
edge_003169,2025-12-19T17:32:11,user,usr_000833,USES_BANK_ACCOUNT,bank_account,bank_001186,,,
edge_000948,2025-12-19T17:35:49,user,usr_000560,USES_DEVICE,device,dev_000948,,,
edge_000590,2025-12-19T17:42:22,user,usr_000352,USES_DEVICE,device,dev_000590,,,
edge_000978,2025-12-19T17:43:00,user,usr_000582,USES_DEVICE,device,dev_000978,,,
edge_002937,2025-12-19T17:53:23,user,usr_000669,USES_BANK_ACCOUNT,bank_account,bank_000954,,,
edge_002073,2025-12-19T17:56:11,user,usr_000066,USES_BANK_ACCOUNT,bank_account,bank_000090,,,
edge_001431,2025-12-19T17:59:44,user,usr_000861,USES_DEVICE,device,dev_001431,,,
edge_000222,2025-12-19T18:09:18,user,usr_000136,USES_DEVICE,device,dev_000222,,,
edge_001325,2025-12-19T18:15:31,user,usr_000797,USES_DEVICE,device,dev_001325,,,
edge_000243,2025-12-19T18:18:36,user,usr_000148,USES_DEVICE,device,dev_000243,,,
edge_000816,2025-12-19T18:24:40,user,usr_000489,USES_DEVICE,device,dev_000816,,,
edge_002251,2025-12-19T18:26:31,user,usr_000191,USES_BANK_ACCOUNT,bank_account,bank_000268,,,
edge_003299,2025-12-19T18:32:13,user,usr_000920,USES_BANK_ACCOUNT,bank_account,bank_001316,,,
edge_001602,2025-12-19T18:42:10,user,usr_000969,USES_DEVICE,device,dev_001602,,,
edge_002114,2025-12-19T19:04:52,user,usr_000095,USES_BANK_ACCOUNT,bank_account,bank_000131,,,
edge_001712,2025-12-19T19:17:51,user,usr_001037,USES_DEVICE,device,dev_001712,,,
edge_003549,2025-12-19T19:19:31,user,usr_001093,USES_BANK_ACCOUNT,bank_account,bank_001566,,,
edge_000917,2025-12-19T19:33:21,user,usr_000545,USES_DEVICE,device,dev_000917,,,
edge_001222,2025-12-19T19:42:43,user,usr_000735,USES_DEVICE,device,dev_001222,,,
edge_001000,2025-12-19T19:44:15,user,usr_000595,USES_DEVICE,device,dev_001000,,,
edge_001944,2025-12-19T19:48:03,user,usr_001184,USES_DEVICE,device,dev_001944,,,
edge_000289,2025-12-19T19:51:32,user,usr_000180,USES_DEVICE,device,dev_000289,,,
edge_000246,2025-12-19T19:55:56,user,usr_000150,USES_DEVICE,device,dev_000246,,,
edge_002426,2025-12-19T20:02:23,user,usr_000315,USES_BANK_ACCOUNT,bank_account,bank_000443,,,
edge_000359,2025-12-19T20:04:51,user,usr_000224,USES_DEVICE,device,dev_000359,,,
edge_001399,2025-12-19T20:08:07,user,usr_000842,USES_DEVICE,device,dev_001399,,,
edge_001186,2025-12-19T20:20:37,user,usr_000709,USES_DEVICE,device,dev_001186,,,
edge_000569,2025-12-19T20:23:23,user,usr_000341,USES_DEVICE,device,dev_000569,,,
edge_000209,2025-12-19T20:24:52,user,usr_000127,USES_DEVICE,device,dev_000209,,,
edge_002033,2025-12-19T20:27:11,user,usr_000039,USES_BANK_ACCOUNT,bank_account,bank_000050,,,
edge_000835,2025-12-19T20:32:39,user,usr_000501,USES_DEVICE,device,dev_000835,,,
edge_001663,2025-12-19T20:35:41,user,usr_001008,USES_DEVICE,device,dev_001663,,,
edge_003394,2025-12-19T20:35:41,user,usr_000989,USES_BANK_ACCOUNT,bank_account,bank_001411,,,
edge_002317,2025-12-19T20:41:35,user,usr_000241,USES_BANK_ACCOUNT,bank_account,bank_000334,,,
edge_002860,2025-12-19T20:53:41,user,usr_000614,USES_BANK_ACCOUNT,bank_account,bank_000877,,,
edge_002453,2025-12-19T21:21:26,user,usr_000338,USES_BANK_ACCOUNT,bank_account,bank_000470,,,
edge_001854,2025-12-19T21:46:08,user,usr_001131,USES_DEVICE,device,dev_001854,,,
edge_000298,2025-12-19T21:55:02,user,usr_000184,USES_DEVICE,device,dev_000298,,,
edge_001882,2025-12-19T21:55:14,user,usr_001147,USES_DEVICE,device,dev_001882,,,
edge_001502,2025-12-19T22:08:12,user,usr_000907,USES_DEVICE,device,dev_001502,,,
edge_003100,2025-12-19T22:15:56,user,usr_000784,USES_BANK_ACCOUNT,bank_account,bank_001117,,,
edge_000401,2025-12-19T22:58:35,user,usr_000246,USES_DEVICE,device,dev_000401,,,
edge_001370,2025-12-19T23:07:35,user,usr_000826,USES_DEVICE,device,dev_001370,,,
edge_000482,2025-12-19T23:10:24,user,usr_000290,USES_DEVICE,device,dev_000482,,,
edge_000261,2025-12-19T23:17:53,user,usr_000162,USES_DEVICE,device,dev_000261,,,
edge_000517,2025-12-19T23:49:01,user,usr_000312,USES_DEVICE,device,dev_000517,,,
edge_000396,2025-12-20T01:25:22,user,usr_000244,USES_DEVICE,device,dev_000396,,,
edge_003035,2025-12-20T01:31:10,user,usr_000742,USES_BANK_ACCOUNT,bank_account,bank_001052,,,
edge_001131,2025-12-20T01:43:24,user,usr_000675,USES_DEVICE,device,dev_001131,,,
edge_003042,2025-12-20T02:03:27,user,usr_000747,USES_BANK_ACCOUNT,bank_account,bank_001059,,,
edge_000490,2025-12-20T02:07:49,user,usr_000294,USES_DEVICE,device,dev_000490,,,
edge_000987,2025-12-20T02:45:46,user,usr_000587,USES_DEVICE,device,dev_000987,,,
edge_003401,2025-12-20T03:22:06,user,usr_000994,USES_BANK_ACCOUNT,bank_account,bank_001418,,,
edge_003185,2025-12-20T03:31:12,user,usr_000843,USES_BANK_ACCOUNT,bank_account,bank_001202,,,
edge_000772,2025-12-20T03:34:00,user,usr_000461,USES_DEVICE,device,dev_000772,,,
edge_002746,2025-12-20T03:36:52,user,usr_000531,USES_BANK_ACCOUNT,bank_account,bank_000763,,,
edge_000279,2025-12-20T04:08:02,user,usr_000174,USES_DEVICE,device,dev_000279,,,
edge_000598,2025-12-20T04:53:37,user,usr_000358,USES_DEVICE,device,dev_000598,,,
edge_003202,2025-12-20T07:05:32,user,usr_000855,USES_BANK_ACCOUNT,bank_account,bank_001219,,,
edge_001047,2025-12-20T07:06:20,user,usr_000624,USES_DEVICE,device,dev_001047,,,
edge_000905,2025-12-20T07:09:45,user,usr_000540,USES_DEVICE,device,dev_000905,,,
edge_001308,2025-12-20T07:14:40,user,usr_000787,USES_DEVICE,device,dev_001308,,,
edge_002791,2025-12-20T07:16:53,user,usr_000566,USES_BANK_ACCOUNT,bank_account,bank_000808,,,
edge_000873,2025-12-20T07:26:24,user,usr_000522,USES_DEVICE,device,dev_000873,,,
edge_000739,2025-12-20T07:28:02,user,usr_000446,USES_DEVICE,device,dev_000739,,,
edge_001017,2025-12-20T07:29:51,user,usr_000604,USES_DEVICE,device,dev_001017,,,
edge_003552,2025-12-20T07:31:22,user,usr_001096,USES_BANK_ACCOUNT,bank_account,bank_001569,,,
edge_000132,2025-12-20T07:36:46,user,usr_000082,USES_DEVICE,device,dev_000132,,,
edge_000460,2025-12-20T07:45:40,user,usr_000279,USES_DEVICE,device,dev_000460,,,
edge_000141,2025-12-20T08:06:00,user,usr_000086,USES_DEVICE,device,dev_000141,,,
edge_001006,2025-12-20T08:07:28,user,usr_000597,USES_DEVICE,device,dev_001006,,,
edge_003180,2025-12-20T08:26:25,user,usr_000840,USES_BANK_ACCOUNT,bank_account,bank_001197,,,
edge_002545,2025-12-20T08:31:36,user,usr_000401,USES_BANK_ACCOUNT,bank_account,bank_000562,,,
edge_000737,2025-12-20T08:31:56,user,usr_000444,USES_DEVICE,device,dev_000737,,,
edge_001720,2025-12-20T08:32:01,user,usr_001041,USES_DEVICE,device,dev_001720,,,
edge_001059,2025-12-20T08:32:58,user,usr_000633,USES_DEVICE,device,dev_001059,,,
edge_003050,2025-12-20T08:42:45,user,usr_000753,USES_BANK_ACCOUNT,bank_account,bank_001067,,,
edge_002487,2025-12-20T08:57:09,user,usr_000362,USES_BANK_ACCOUNT,bank_account,bank_000504,,,
edge_002896,2025-12-20T08:58:34,user,usr_000640,USES_BANK_ACCOUNT,bank_account,bank_000913,,,
edge_001788,2025-12-20T09:00:19,user,usr_001091,USES_DEVICE,device,dev_001788,,,
edge_000579,2025-12-20T09:15:23,user,usr_000345,USES_DEVICE,device,dev_000579,,,
edge_002867,2025-12-20T09:15:49,user,usr_000619,USES_BANK_ACCOUNT,bank_account,bank_000884,,,
edge_003212,2025-12-20T09:18:47,user,usr_000861,USES_BANK_ACCOUNT,bank_account,bank_001229,,,
edge_001271,2025-12-20T09:21:50,user,usr_000762,USES_DEVICE,device,dev_001271,,,
edge_002041,2025-12-20T09:26:33,user,usr_000045,USES_BANK_ACCOUNT,bank_account,bank_000058,,,
edge_001560,2025-12-20T09:29:08,user,usr_000941,USES_DEVICE,device,dev_001560,,,
edge_003567,2025-12-20T09:32:36,user,usr_001105,USES_BANK_ACCOUNT,bank_account,bank_001584,,,
edge_001573,2025-12-20T09:35:48,user,usr_000948,USES_DEVICE,device,dev_001573,,,
edge_001201,2025-12-20T09:53:49,user,usr_000721,USES_DEVICE,device,dev_001201,,,
edge_003184,2025-12-20T10:10:16,user,usr_000843,USES_BANK_ACCOUNT,bank_account,bank_001201,,,
edge_000107,2025-12-20T10:11:18,user,usr_000065,USES_DEVICE,device,dev_000107,,,
edge_003297,2025-12-20T10:13:38,user,usr_000919,USES_BANK_ACCOUNT,bank_account,bank_001314,,,
edge_000116,2025-12-20T10:25:10,user,usr_000070,USES_DEVICE,device,dev_000116,,,
edge_002806,2025-12-20T10:25:53,user,usr_000576,USES_BANK_ACCOUNT,bank_account,bank_000823,,,
edge_002249,2025-12-20T10:26:31,user,usr_000189,USES_BANK_ACCOUNT,bank_account,bank_000266,,,
edge_002855,2025-12-20T10:50:05,user,usr_000610,USES_BANK_ACCOUNT,bank_account,bank_000872,,,
edge_000780,2025-12-20T10:51:30,user,usr_000467,USES_DEVICE,device,dev_000780,,,
edge_001381,2025-12-20T11:02:55,user,usr_000833,USES_DEVICE,device,dev_001381,,,
edge_003544,2025-12-20T11:04:27,user,usr_001091,USES_BANK_ACCOUNT,bank_account,bank_001561,,,
edge_000056,2025-12-20T11:07:02,user,usr_000036,USES_DEVICE,device,dev_000056,,,
edge_001110,2025-12-20T11:12:22,user,usr_000663,USES_DEVICE,device,dev_001110,,,
edge_000556,2025-12-20T11:15:01,user,usr_000334,USES_DEVICE,device,dev_000556,,,
edge_001477,2025-12-20T11:22:27,user,usr_000891,USES_DEVICE,device,dev_001477,,,
edge_001228,2025-12-20T11:22:48,user,usr_000739,USES_DEVICE,device,dev_001228,,,
edge_002792,2025-12-20T11:23:11,user,usr_000566,USES_BANK_ACCOUNT,bank_account,bank_000809,,,
edge_003090,2025-12-20T11:27:07,user,usr_000778,USES_BANK_ACCOUNT,bank_account,bank_001107,,,
edge_000117,2025-12-20T11:28:27,user,usr_000071,USES_DEVICE,device,dev_000117,,,
edge_000270,2025-12-20T11:28:47,user,usr_000167,USES_DEVICE,device,dev_000270,,,
edge_001695,2025-12-20T11:31:06,user,usr_001028,USES_DEVICE,device,dev_001695,,,
edge_000602,2025-12-20T11:32:46,user,usr_000361,USES_DEVICE,device,dev_000602,,,
edge_001956,2025-12-20T11:44:01,user,usr_001194,USES_DEVICE,device,dev_001956,,,
edge_001335,2025-12-20T11:48:09,user,usr_000806,USES_DEVICE,device,dev_001335,,,
edge_002125,2025-12-20T11:50:38,user,usr_000101,USES_BANK_ACCOUNT,bank_account,bank_000142,,,
edge_003012,2025-12-20T11:52:03,user,usr_000723,USES_BANK_ACCOUNT,bank_account,bank_001029,,,
edge_002459,2025-12-20T11:54:36,user,usr_000343,USES_BANK_ACCOUNT,bank_account,bank_000476,,,
edge_002848,2025-12-20T11:57:28,user,usr_000605,USES_BANK_ACCOUNT,bank_account,bank_000865,,,
edge_001470,2025-12-20T12:10:37,user,usr_000885,USES_DEVICE,device,dev_001470,,,
edge_003196,2025-12-20T12:15:31,user,usr_000850,USES_BANK_ACCOUNT,bank_account,bank_001213,,,
edge_000035,2025-12-20T12:19:40,user,usr_000024,USES_DEVICE,device,dev_000035,,,
edge_000508,2025-12-20T12:47:49,user,usr_000308,USES_DEVICE,device,dev_000508,,,
edge_000800,2025-12-20T12:49:43,user,usr_000478,USES_DEVICE,device,dev_000800,,,
edge_000961,2025-12-20T12:50:04,user,usr_000569,USES_DEVICE,device,dev_000961,,,
edge_002347,2025-12-20T12:51:19,user,usr_000261,USES_BANK_ACCOUNT,bank_account,bank_000364,,,
edge_001412,2025-12-20T12:56:36,user,usr_000850,USES_DEVICE,device,dev_001412,,,
edge_003063,2025-12-20T13:09:32,user,usr_000762,USES_BANK_ACCOUNT,bank_account,bank_001080,,,
edge_000650,2025-12-20T13:16:17,user,usr_000391,USES_DEVICE,device,dev_000650,,,
edge_000872,2025-12-20T13:19:04,user,usr_000521,USES_DEVICE,device,dev_000872,,,
edge_002240,2025-12-20T13:25:19,user,usr_000182,USES_BANK_ACCOUNT,bank_account,bank_000257,,,
edge_003190,2025-12-20T13:27:21,user,usr_000846,USES_BANK_ACCOUNT,bank_account,bank_001207,,,
edge_000200,2025-12-20T13:28:02,user,usr_000122,USES_DEVICE,device,dev_000200,,,
edge_000678,2025-12-20T13:28:55,user,usr_000408,USES_DEVICE,device,dev_000678,,,
edge_001410,2025-12-20T13:33:30,user,usr_000849,USES_DEVICE,device,dev_001410,,,
edge_000477,2025-12-20T13:44:13,user,usr_000288,USES_DEVICE,device,dev_000477,,,
edge_001404,2025-12-20T13:50:20,user,usr_000845,USES_DEVICE,device,dev_001404,,,
edge_001793,2025-12-20T13:50:53,user,usr_001094,USES_DEVICE,device,dev_001793,,,
edge_003583,2025-12-20T14:01:57,user,usr_001117,USES_BANK_ACCOUNT,bank_account,bank_001600,,,
edge_000673,2025-12-20T14:03:10,user,usr_000405,USES_DEVICE,device,dev_000673,,,
edge_003396,2025-12-20T14:08:19,user,usr_000991,USES_BANK_ACCOUNT,bank_account,bank_001413,,,
edge_000229,2025-12-20T14:17:31,user,usr_000140,USES_DEVICE,device,dev_000229,,,
edge_002265,2025-12-20T14:27:12,user,usr_000203,USES_BANK_ACCOUNT,bank_account,bank_000282,,,
edge_002605,2025-12-20T14:30:53,user,usr_000439,USES_BANK_ACCOUNT,bank_account,bank_000622,,,
edge_003550,2025-12-20T14:31:24,user,usr_001094,USES_BANK_ACCOUNT,bank_account,bank_001567,,,
edge_001374,2025-12-20T14:33:18,user,usr_000828,USES_DEVICE,device,dev_001374,,,
edge_003088,2025-12-20T14:38:48,user,usr_000777,USES_BANK_ACCOUNT,bank_account,bank_001105,,,
edge_000663,2025-12-20T14:58:14,user,usr_000398,USES_DEVICE,device,dev_000663,,,
edge_003302,2025-12-20T15:00:17,user,usr_000922,USES_BANK_ACCOUNT,bank_account,bank_001319,,,
edge_000524,2025-12-20T15:02:37,user,usr_000316,USES_DEVICE,device,dev_000524,,,
edge_003101,2025-12-20T15:02:38,user,usr_000785,USES_BANK_ACCOUNT,bank_account,bank_001118,,,
edge_003691,2025-12-20T15:04:01,user,usr_001194,USES_BANK_ACCOUNT,bank_account,bank_001708,,,
edge_002040,2025-12-20T15:06:25,user,usr_000044,USES_BANK_ACCOUNT,bank_account,bank_000057,,,
edge_000717,2025-12-20T15:07:09,user,usr_000432,USES_DEVICE,device,dev_000717,,,
edge_001102,2025-12-20T15:07:28,user,usr_000659,USES_DEVICE,device,dev_001102,,,
edge_000236,2025-12-20T15:13:57,user,usr_000145,USES_DEVICE,device,dev_000236,,,
edge_002374,2025-12-20T15:14:30,user,usr_000278,USES_BANK_ACCOUNT,bank_account,bank_000391,,,
edge_000699,2025-12-20T15:16:13,user,usr_000422,USES_DEVICE,device,dev_000699,,,
edge_001327,2025-12-20T15:24:34,user,usr_000799,USES_DEVICE,device,dev_001327,,,
edge_003027,2025-12-20T15:25:02,user,usr_000737,USES_BANK_ACCOUNT,bank_account,bank_001044,,,
edge_000532,2025-12-20T15:25:29,user,usr_000320,USES_DEVICE,device,dev_000532,,,
edge_002368,2025-12-20T15:31:47,user,usr_000274,USES_BANK_ACCOUNT,bank_account,bank_000385,,,
edge_003522,2025-12-20T15:33:38,user,usr_001076,USES_BANK_ACCOUNT,bank_account,bank_001539,,,
edge_000563,2025-12-20T15:41:58,user,usr_000338,USES_DEVICE,device,dev_000563,,,
edge_002293,2025-12-20T15:42:40,user,usr_000223,USES_BANK_ACCOUNT,bank_account,bank_000310,,,
edge_003068,2025-12-20T15:51:01,user,usr_000766,USES_BANK_ACCOUNT,bank_account,bank_001085,,,
edge_002184,2025-12-20T15:58:02,user,usr_000143,USES_BANK_ACCOUNT,bank_account,bank_000201,,,
edge_001811,2025-12-20T15:59:05,user,usr_001104,USES_DEVICE,device,dev_001811,,,
edge_002599,2025-12-20T16:05:47,user,usr_000436,USES_BANK_ACCOUNT,bank_account,bank_000616,,,
edge_003348,2025-12-20T16:10:42,user,usr_000954,USES_BANK_ACCOUNT,bank_account,bank_001365,,,
edge_000081,2025-12-20T16:12:02,user,usr_000051,USES_DEVICE,device,dev_000081,,,
