fiat_txn_id,user_id,occurred_at,direction,amount_twd,currency,bank_account_id,method,status,scenario_id,tags
fiat_000327,usr_000069,2026-01-06T14:34:41,withdrawal,2835.23,TWD,bank_000097,bank_transfer,completed,,base_flow
fiat_000334,usr_000070,2026-01-06T14:50:00,deposit,15548.48,TWD,bank_000100,bank_transfer,completed,,topup_for_trade
fiat_000159,usr_000033,2026-01-06T15:38:09,deposit,11162.95,TWD,bank_000045,bank_transfer,completed,,base_flow
fiat_000853,usr_000181,2026-01-06T16:25:08,deposit,2000.0,TWD,bank_000253,bank_transfer,completed,,base_flow
fiat_000833,usr_000176,2026-01-06T17:29:22,deposit,20666.45,TWD,bank_000246,bank_transfer,completed,,topup_for_trade
fiat_000266,usr_000057,2026-01-06T18:24:45,deposit,2046.6,TWD,bank_000079,bank_transfer,completed,,topup_for_trade
fiat_000070,usr_000012,2026-01-06T19:14:31,deposit,27705.36,TWD,bank_000018,bank_transfer,completed,,topup_for_trade
fiat_000054,usr_000009,2026-01-06T19:50:48,withdrawal,46645.21,TWD,bank_000013,bank_transfer,completed,,base_flow
fiat_000472,usr_000101,2026-01-06T20:25:46,withdrawal,21043.96,TWD,bank_000146,bank_transfer,completed,,base_flow
fiat_000076,usr_000013,2026-01-06T20:35:25,deposit,3987.02,TWD,bank_000019,bank_transfer,completed,,topup_for_trade
fiat_000436,usr_000094,2026-01-06T20:48:12,withdrawal,100.0,TWD,bank_000134,bank_transfer,completed,,base_flow
fiat_000061,usr_000010,2026-01-06T21:10:30,deposit,3738.22,TWD,bank_000015,bank_transfer,completed,,base_flow
fiat_000419,usr_000091,2026-01-06T21:17:49,deposit,6941.07,TWD,bank_000129,bank_transfer,completed,,base_flow
fiat_000607,usr_000128,2026-01-06T22:12:44,deposit,398342.37,TWD,bank_000182,bank_transfer,completed,,topup_for_trade
fiat_000680,usr_000143,2026-01-07T00:21:40,deposit,6752.21,TWD,bank_000200,bank_transfer,completed,,topup_for_trade
fiat_000155,usr_000032,2026-01-07T01:36:52,withdrawal,6841.68,TWD,bank_000043,bank_transfer,completed,,base_flow
fiat_000767,usr_000163,2026-01-07T04:06:50,deposit,10747.68,TWD,bank_000227,bank_transfer,completed,,base_flow
fiat_000950,usr_000200,2026-01-07T04:35:47,deposit,4208.53,TWD,bank_000285,bank_transfer,completed,,topup_for_trade
fiat_000287,usr_000063,2026-01-07T04:41:01,deposit,3469.38,TWD,bank_000088,bank_transfer,completed,,base_flow
fiat_000834,usr_000176,2026-01-07T07:04:28,deposit,20519.23,TWD,bank_000246,bank_transfer,completed,,base_flow
fiat_000866,usr_000184,2026-01-07T07:46:56,deposit,2082.84,TWD,bank_000258,bank_transfer,completed,,topup_for_trade
fiat_000003,usr_000001,2026-01-07T08:29:51,deposit,5989.07,TWD,bank_000001,bank_transfer,completed,,base_flow
fiat_000109,usr_000020,2026-01-07T09:00:31,deposit,17320.87,TWD,bank_000028,bank_transfer,completed,,topup_for_trade
fiat_000355,usr_000074,2026-01-07T09:08:51,deposit,6430.54,TWD,bank_000106,bank_transfer,completed,,base_flow
fiat_000077,usr_000013,2026-01-07T10:05:59,deposit,11131.5,TWD,bank_000019,bank_transfer,completed,,base_flow
fiat_000818,usr_000174,2026-01-07T10:09:52,deposit,299428.45,TWD,bank_000242,bank_transfer,completed,,base_flow
fiat_000743,usr_000159,2026-01-07T10:27:12,deposit,8838.72,TWD,bank_000222,bank_transfer,completed,,topup_for_trade
fiat_000885,usr_000188,2026-01-07T10:50:53,withdrawal,31688.86,TWD,bank_000265,bank_transfer,completed,,base_flow
fiat_000773,usr_000164,2026-01-07T11:52:06,withdrawal,102254.52,TWD,bank_000230,bank_transfer,completed,,base_flow
fiat_000114,usr_000021,2026-01-07T12:07:14,withdrawal,113.43,TWD,bank_000029,bank_transfer,completed,,base_flow
fiat_000636,usr_000134,2026-01-07T12:17:49,deposit,2000.0,TWD,bank_000189,bank_transfer,completed,,base_flow
fiat_000545,usr_000113,2026-01-07T12:32:47,deposit,2238.13,TWD,bank_000165,bank_transfer,completed,,base_flow
fiat_000335,usr_000070,2026-01-07T12:43:05,deposit,5633.52,TWD,bank_000099,bank_transfer,completed,,base_flow
fiat_000717,usr_000152,2026-01-07T12:50:21,deposit,60954.17,TWD,bank_000212,bank_transfer,completed,,base_flow
fiat_000387,usr_000082,2026-01-07T13:27:33,deposit,9621.93,TWD,bank_000117,bank_transfer,completed,,base_flow
fiat_000358,usr_000075,2026-01-07T14:23:44,withdrawal,5342.13,TWD,bank_000107,bank_transfer,completed,,base_flow
fiat_000037,usr_000006,2026-01-07T14:24:26,deposit,40226.33,TWD,bank_000009,bank_transfer,completed,,topup_for_trade
fiat_000592,usr_000124,2026-01-07T15:11:10,deposit,4971.58,TWD,bank_000177,bank_transfer,completed,,topup_for_trade
fiat_000188,usr_000041,2026-01-07T16:01:30,deposit,12332.91,TWD,bank_000056,bank_transfer,completed,,topup_for_trade
fiat_000886,usr_000188,2026-01-07T16:38:26,deposit,17870.36,TWD,bank_000265,bank_transfer,completed,,topup_for_trade
fiat_000065,usr_000011,2026-01-07T16:40:04,deposit,6017.53,TWD,bank_000016,bank_transfer,completed,,topup_for_trade
fiat_000176,usr_000038,2026-01-07T17:29:58,withdrawal,6445.82,TWD,bank_000053,bank_transfer,completed,,base_flow
fiat_000498,usr_000105,2026-01-07T17:40:21,deposit,7438.52,TWD,bank_000152,bank_transfer,completed,,base_flow
fiat_000459,usr_000098,2026-01-07T17:51:52,deposit,12704.02,TWD,bank_000142,bank_transfer,completed,,topup_for_trade
fiat_000558,usr_000117,2026-01-07T17:52:53,deposit,7693.59,TWD,bank_000169,bank_transfer,completed,,base_flow
fiat_000881,usr_000187,2026-01-07T18:51:36,deposit,33862.57,TWD,bank_000264,bank_transfer,completed,,base_flow
fiat_000462,usr_000099,2026-01-07T20:04:56,deposit,2788.11,TWD,bank_000143,bank_transfer,completed,,base_flow
fiat_000028,usr_000005,2026-01-07T20:48:55,withdrawal,729.22,TWD,bank_000008,bank_transfer,completed,,base_flow
fiat_000524,usr_000109,2026-01-07T21:23:26,deposit,8613.87,TWD,bank_000158,bank_transfer,completed,,topup_for_trade
fiat_000546,usr_000113,2026-01-07T22:19:36,deposit,8351.39,TWD,bank_000165,bank_transfer,completed,,topup_for_trade
fiat_000288,usr_000063,2026-01-08T01:23:01,deposit,5293.58,TWD,bank_000089,bank_transfer,completed,,base_flow
fiat_000533,usr_000111,2026-01-08T05:11:08,deposit,478275.17,TWD,bank_000162,bank_transfer,completed,,topup_for_trade
fiat_000768,usr_000163,2026-01-08T06:26:16,deposit,23650.99,TWD,bank_000227,bank_transfer,completed,,topup_for_trade
fiat_000598,usr_000125,2026-01-08T07:16:10,withdrawal,100.0,TWD,bank_000178,bank_transfer,completed,,base_flow
fiat_000781,usr_000165,2026-01-08T07:24:42,deposit,12588.12,TWD,bank_000231,bank_transfer,completed,,base_flow
fiat_000690,usr_000145,2026-01-08T10:42:51,deposit,6786.0,TWD,bank_000203,bank_transfer,completed,,base_flow
fiat_000534,usr_000111,2026-01-08T11:14:07,deposit,784005.32,TWD,bank_000162,bank_transfer,completed,,topup_for_trade
fiat_000819,usr_000174,2026-01-08T12:31:00,withdrawal,812137.29,TWD,bank_000243,bank_transfer,completed,,base_flow
fiat_000429,usr_000093,2026-01-08T12:31:12,withdrawal,100.0,TWD,bank_000132,bank_transfer,completed,,base_flow
fiat_000608,usr_000128,2026-01-08T12:32:48,deposit,230278.79,TWD,bank_000183,bank_transfer,completed,,base_flow
fiat_000585,usr_000122,2026-01-08T13:31:54,deposit,9333.89,TWD,bank_000174,bank_transfer,completed,,topup_for_trade
fiat_000071,usr_000012,2026-01-08T14:29:06,deposit,8342.43,TWD,bank_000018,bank_transfer,completed,,topup_for_trade
fiat_000299,usr_000065,2026-01-08T14:48:18,deposit,8171.32,TWD,bank_000092,bank_transfer,completed,,base_flow
fiat_000820,usr_000174,2026-01-08T15:04:51,deposit,444885.69,TWD,bank_000243,bank_transfer,completed,,base_flow
fiat_000449,usr_000096,2026-01-08T15:09:22,deposit,127351.65,TWD,bank_000139,bank_transfer,completed,,topup_for_trade
fiat_000463,usr_000099,2026-01-08T15:33:00,deposit,4983.14,TWD,bank_000143,bank_transfer,completed,,topup_for_trade
fiat_000846,usr_000179,2026-01-08T15:42:36,deposit,2217.92,TWD,bank_000251,bank_transfer,completed,,base_flow
fiat_000018,usr_000003,2026-01-08T16:32:33,deposit,366063.87,TWD,bank_000006,bank_transfer,completed,,topup_for_trade
fiat_000214,usr_000045,2026-01-08T16:34:33,deposit,11515.7,TWD,bank_000062,bank_transfer,completed,,base_flow
fiat_000189,usr_000041,2026-01-08T17:39:12,deposit,7782.88,TWD,bank_000056,bank_transfer,completed,,base_flow
fiat_000486,usr_000104,2026-01-08T18:45:21,deposit,469523.09,TWD,bank_000151,bank_transfer,completed,,topup_for_trade
fiat_000163,usr_000034,2026-01-08T19:29:03,withdrawal,210.22,TWD,bank_000046,bank_transfer,completed,,base_flow
fiat_000473,usr_000101,2026-01-08T19:44:19,deposit,34320.62,TWD,bank_000145,bank_transfer,completed,,topup_for_trade
fiat_000336,usr_000070,2026-01-08T21:55:39,withdrawal,14336.14,TWD,bank_000100,bank_transfer,completed,,base_flow
fiat_000711,usr_000150,2026-01-08T22:11:45,deposit,8955.64,TWD,bank_000210,bank_transfer,completed,,topup_for_trade
fiat_000019,usr_000003,2026-01-08T23:13:17,deposit,287354.15,TWD,bank_000006,bank_transfer,completed,,base_flow
fiat_000730,usr_000154,2026-01-08T23:15:13,deposit,7269.13,TWD,bank_000214,bank_transfer,completed,,base_flow
fiat_000789,usr_000167,2026-01-08T23:18:52,deposit,39472.35,TWD,bank_000234,bank_transfer,completed,,topup_for_trade
fiat_000631,usr_000132,2026-01-08T23:38:39,withdrawal,350.12,TWD,bank_000187,bank_transfer,completed,,base_flow
fiat_000535,usr_000111,2026-01-09T01:13:35,deposit,450548.44,TWD,bank_000161,bank_transfer,completed,,topup_for_trade
fiat_000857,usr_000182,2026-01-09T01:27:34,deposit,2451.47,TWD,bank_000254,bank_transfer,completed,,topup_for_trade
fiat_000348,usr_000073,2026-01-09T01:52:16,withdrawal,100.0,TWD,bank_000104,bank_transfer,completed,,base_flow
fiat_000244,usr_000052,2026-01-09T07:56:31,deposit,7716.13,TWD,bank_000071,bank_transfer,completed,,topup_for_trade
fiat_000095,usr_000018,2026-01-09T08:57:51,deposit,17918.58,TWD,bank_000026,bank_transfer,completed,,topup_for_trade
fiat_000615,usr_000129,2026-01-09T08:59:31,deposit,743215.49,TWD,bank_000184,bank_transfer,completed,,topup_for_trade
fiat_000858,usr_000182,2026-01-09T09:32:18,deposit,2000.0,TWD,bank_000254,bank_transfer,completed,,base_flow
fiat_000720,usr_000153,2026-01-09T09:48:10,deposit,2000.0,TWD,bank_000213,bank_transfer,completed,,base_flow
fiat_000168,usr_000036,2026-01-09T10:39:57,deposit,32192.57,TWD,bank_000050,bank_transfer,completed,,topup_for_trade
fiat_000029,usr_000005,2026-01-09T10:55:47,withdrawal,109.38,TWD,bank_000008,bank_transfer,completed,,base_flow
fiat_000637,usr_000134,2026-01-09T11:31:52,withdrawal,1700.0,TWD,bank_000189,bank_transfer,completed,,base_flow
fiat_000349,usr_000073,2026-01-09T11:37:49,deposit,26942.59,TWD,bank_000104,bank_transfer,completed,,topup_for_trade
fiat_000430,usr_000093,2026-01-09T13:01:10,deposit,60399.12,TWD,bank_000132,bank_transfer,completed,,topup_for_trade
fiat_000750,usr_000160,2026-01-09T13:09:48,deposit,2418.96,TWD,bank_000224,bank_transfer,completed,,topup_for_trade
fiat_000321,usr_000068,2026-01-09T13:15:37,deposit,2000.0,TWD,bank_000096,bank_transfer,completed,,base_flow
fiat_000875,usr_000185,2026-01-09T13:24:58,withdrawal,4491.09,TWD,bank_000259,bank_transfer,completed,,base_flow
fiat_000751,usr_000160,2026-01-09T13:44:01,withdrawal,104.72,TWD,bank_000224,bank_transfer,completed,,base_flow
fiat_000807,usr_000172,2026-01-09T13:58:57,deposit,19528.91,TWD,bank_000240,bank_transfer,completed,,base_flow
fiat_000854,usr_000181,2026-01-09T14:04:29,deposit,2000.0,TWD,bank_000253,bank_transfer,completed,,base_flow
fiat_000838,usr_000177,2026-01-09T15:12:24,deposit,22676.88,TWD,bank_000247,bank_transfer,completed,,base_flow
fiat_000593,usr_000124,2026-01-09T15:22:12,deposit,3756.64,TWD,bank_000177,bank_transfer,completed,,topup_for_trade
fiat_000626,usr_000131,2026-01-09T15:24:34,withdrawal,781.22,TWD,bank_000186,bank_transfer,completed,,base_flow
fiat_000616,usr_000129,2026-01-09T15:37:35,deposit,774338.87,TWD,bank_000184,bank_transfer,completed,,topup_for_trade
fiat_000263,usr_000056,2026-01-09T15:56:55,deposit,7713.16,TWD,bank_000077,bank_transfer,completed,,topup_for_trade
fiat_000825,usr_000175,2026-01-09T17:51:44,deposit,25643.9,TWD,bank_000245,bank_transfer,completed,,topup_for_trade
fiat_000847,usr_000179,2026-01-09T18:19:56,deposit,2233.2,TWD,bank_000251,bank_transfer,completed,,base_flow
fiat_000221,usr_000047,2026-01-09T18:58:42,deposit,8174.23,TWD,bank_000064,bank_transfer,completed,,base_flow
fiat_000811,usr_000173,2026-01-09T19:04:24,deposit,30692.58,TWD,bank_000241,bank_transfer,completed,,topup_for_trade
fiat_000551,usr_000115,2026-01-09T19:17:57,deposit,2000.0,TWD,bank_000167,bank_transfer,completed,,base_flow
fiat_000668,usr_000140,2026-01-09T20:31:20,deposit,40203.09,TWD,bank_000197,bank_transfer,completed,,topup_for_trade
fiat_000004,usr_000001,2026-01-09T20:33:41,deposit,3216.32,TWD,bank_000002,bank_transfer,completed,,base_flow
fiat_000215,usr_000045,2026-01-09T21:16:57,deposit,21438.61,TWD,bank_000061,bank_transfer,completed,,base_flow
fiat_000258,usr_000055,2026-01-09T21:35:36,withdrawal,100.0,TWD,bank_000075,bank_transfer,completed,,base_flow
fiat_000208,usr_000043,2026-01-09T22:15:12,deposit,2000.0,TWD,bank_000059,bank_transfer,completed,,base_flow
fiat_000848,usr_000179,2026-01-09T23:50:34,withdrawal,4083.95,TWD,bank_000250,bank_transfer,completed,,base_flow
fiat_000681,usr_000143,2026-01-10T00:07:59,deposit,3924.14,TWD,bank_000200,bank_transfer,completed,,base_flow
fiat_000300,usr_000065,2026-01-10T01:59:27,deposit,30715.86,TWD,bank_000092,bank_transfer,completed,,topup_for_trade
fiat_000664,usr_000139,2026-01-10T02:22:26,deposit,6727.47,TWD,bank_000195,bank_transfer,completed,,topup_for_trade
fiat_000525,usr_000109,2026-01-10T02:25:57,deposit,7728.74,TWD,bank_000158,bank_transfer,completed,,base_flow
fiat_000123,usr_000023,2026-01-10T02:33:08,deposit,40725.16,TWD,bank_000031,bank_transfer,completed,,base_flow
fiat_000096,usr_000018,2026-01-10T03:13:04,withdrawal,8703.47,TWD,bank_000026,bank_transfer,completed,,base_flow
fiat_000217,usr_000046,2026-01-10T03:18:26,deposit,19104.39,TWD,bank_000063,bank_transfer,completed,,topup_for_trade
fiat_000136,usr_000028,2026-01-10T04:53:42,deposit,9314.78,TWD,bank_000039,bank_transfer,completed,,topup_for_trade
fiat_000350,usr_000073,2026-01-10T04:56:29,deposit,24425.43,TWD,bank_000104,bank_transfer,completed,,topup_for_trade
fiat_000184,usr_000040,2026-01-10T05:38:10,deposit,4678.24,TWD,bank_000055,bank_transfer,completed,,topup_for_trade
fiat_000431,usr_000093,2026-01-10T06:30:59,deposit,18263.61,TWD,bank_000132,bank_transfer,completed,,topup_for_trade
fiat_000638,usr_000134,2026-01-10T07:26:16,deposit,3824.17,TWD,bank_000189,bank_transfer,completed,,base_flow
fiat_000669,usr_000140,2026-01-10T07:34:53,deposit,33138.44,TWD,bank_000196,bank_transfer,completed,,topup_for_trade
fiat_000864,usr_000183,2026-01-10T08:16:24,withdrawal,100.0,TWD,bank_000255,bank_transfer,completed,,base_flow
fiat_000649,usr_000136,2026-01-10T08:28:10,withdrawal,36523.53,TWD,bank_000192,bank_transfer,completed,,base_flow
fiat_000812,usr_000173,2026-01-10T08:46:04,deposit,9590.3,TWD,bank_000241,bank_transfer,completed,,base_flow
fiat_000549,usr_000114,2026-01-10T10:09:15,withdrawal,100.0,TWD,bank_000166,bank_transfer,completed,,base_flow
fiat_000082,usr_000014,2026-01-10T10:26:34,deposit,10254.59,TWD,bank_000020,bank_transfer,completed,,topup_for_trade
fiat_000124,usr_000023,2026-01-10T10:35:17,withdrawal,36748.42,TWD,bank_000032,bank_transfer,completed,,base_flow
fiat_000259,usr_000055,2026-01-10T10:50:38,deposit,29341.86,TWD,bank_000076,bank_transfer,completed,,topup_for_trade
fiat_000650,usr_000136,2026-01-10T10:57:22,deposit,42441.62,TWD,bank_000192,bank_transfer,completed,,topup_for_trade
fiat_000946,usr_000199,2026-01-10T11:03:02,deposit,6852.14,TWD,bank_000283,bank_transfer,completed,,topup_for_trade
fiat_000375,usr_000079,2026-01-10T12:03:25,withdrawal,100.0,TWD,bank_000113,bank_transfer,completed,,base_flow
fiat_000826,usr_000175,2026-01-10T12:06:40,deposit,12145.11,TWD,bank_000245,bank_transfer,completed,,topup_for_trade
fiat_000337,usr_000070,2026-01-10T12:16:09,deposit,16994.27,TWD,bank_000100,bank_transfer,completed,,topup_for_trade
fiat_000675,usr_000141,2026-01-10T12:35:35,deposit,16837.6,TWD,bank_000198,bank_transfer,completed,,base_flow
fiat_000190,usr_000041,2026-01-10T12:50:41,withdrawal,3550.75,TWD,bank_000057,bank_transfer,completed,,base_flow
fiat_000423,usr_000092,2026-01-10T13:15:01,deposit,36294.24,TWD,bank_000131,bank_transfer,completed,,base_flow
fiat_000676,usr_000141,2026-01-10T14:20:48,withdrawal,14311.96,TWD,bank_000198,bank_transfer,completed,,base_flow
fiat_000078,usr_000013,2026-01-10T15:52:20,withdrawal,8012.58,TWD,bank_000019,bank_transfer,completed,,base_flow
fiat_000536,usr_000111,2026-01-10T17:20:18,deposit,693374.28,TWD,bank_000161,bank_transfer,completed,,topup_for_trade
fiat_000599,usr_000125,2026-01-10T17:39:25,deposit,2918.99,TWD,bank_000178,bank_transfer,completed,,topup_for_trade
fiat_000181,usr_000039,2026-01-10T18:03:40,deposit,10954.46,TWD,bank_000054,bank_transfer,completed,,base_flow
fiat_000721,usr_000153,2026-01-10T18:48:27,deposit,6555.56,TWD,bank_000213,bank_transfer,completed,,topup_for_trade
fiat_000359,usr_000075,2026-01-10T18:55:38,withdrawal,221.36,TWD,bank_000107,bank_transfer,completed,,base_flow
fiat_000677,usr_000141,2026-01-10T20:27:44,deposit,14319.83,TWD,bank_000198,bank_transfer,completed,,base_flow
fiat_000600,usr_000125,2026-01-10T22:23:31,deposit,7248.37,TWD,bank_000178,bank_transfer,completed,,base_flow
fiat_000937,usr_000197,2026-01-10T22:46:31,deposit,3064.76,TWD,bank_000279,bank_transfer,completed,,base_flow
fiat_000537,usr_000111,2026-01-10T23:15:54,deposit,641243.11,TWD,bank_000162,bank_transfer,completed,,topup_for_trade
fiat_000920,usr_000193,2026-01-10T23:34:48,deposit,7885.4,TWD,bank_000273,bank_transfer,completed,,base_flow
fiat_000289,usr_000063,2026-01-11T00:14:25,withdrawal,6274.85,TWD,bank_000088,bank_transfer,completed,,base_flow
fiat_000568,usr_000119,2026-01-11T01:09:20,deposit,6090.76,TWD,bank_000171,bank_transfer,completed,,base_flow
fiat_000347,usr_000072,2026-01-11T02:01:38,deposit,9686.29,TWD,bank_000103,bank_transfer,completed,,topup_for_trade
fiat_000839,usr_000177,2026-01-11T03:21:47,deposit,17992.83,TWD,bank_000247,bank_transfer,completed,,base_flow
fiat_000526,usr_000109,2026-01-11T03:41:29,withdrawal,4408.57,TWD,bank_000158,bank_transfer,completed,,base_flow
fiat_000516,usr_000108,2026-01-11T07:35:06,deposit,3937.96,TWD,bank_000157,bank_transfer,completed,,base_flow
fiat_000617,usr_000129,2026-01-11T07:36:44,deposit,498982.83,TWD,bank_000184,bank_transfer,completed,,base_flow
fiat_000164,usr_000034,2026-01-11T08:23:13,withdrawal,100.0,TWD,bank_000047,bank_transfer,completed,,base_flow
fiat_000586,usr_000122,2026-01-11T08:58:33,withdrawal,1238.47,TWD,bank_000175,bank_transfer,completed,,base_flow
fiat_000171,usr_000037,2026-01-11T10:27:00,deposit,3107.3,TWD,bank_000051,bank_transfer,completed,,base_flow
fiat_000691,usr_000145,2026-01-11T11:09:46,deposit,11431.58,TWD,bank_000203,bank_transfer,completed,,topup_for_trade
fiat_000903,usr_000190,2026-01-11T11:26:50,withdrawal,185888.34,TWD,bank_000269,bank_transfer,completed,,base_flow
fiat_000283,usr_000062,2026-01-11T12:01:26,deposit,2784.88,TWD,bank_000087,bank_transfer,completed,,base_flow
fiat_000827,usr_000175,2026-01-11T12:19:37,withdrawal,11637.21,TWD,bank_000245,bank_transfer,completed,,base_flow
fiat_000752,usr_000160,2026-01-11T12:37:18,deposit,6445.62,TWD,bank_000224,bank_transfer,completed,,topup_for_trade
fiat_000843,usr_000178,2026-01-11T13:18:53,withdrawal,100.0,TWD,bank_000249,bank_transfer,completed,,base_flow
fiat_000424,usr_000092,2026-01-11T13:31:56,deposit,74438.17,TWD,bank_000131,bank_transfer,completed,,topup_for_trade
fiat_000718,usr_000152,2026-01-11T13:34:09,deposit,56921.89,TWD,bank_000212,bank_transfer,completed,,base_flow
fiat_000040,usr_000007,2026-01-11T13:54:05,deposit,747356.77,TWD,bank_000010,bank_transfer,completed,,topup_for_trade
fiat_000328,usr_000069,2026-01-11T14:04:34,withdrawal,5114.42,TWD,bank_000098,bank_transfer,completed,,base_flow
fiat_000030,usr_000005,2026-01-11T14:13:01,deposit,3418.53,TWD,bank_000008,bank_transfer,completed,,base_flow
fiat_000792,usr_000168,2026-01-11T14:57:13,withdrawal,100.0,TWD,bank_000235,bank_transfer,completed,,base_flow
fiat_000487,usr_000104,2026-01-11T16:04:56,deposit,356583.34,TWD,bank_000150,bank_transfer,completed,,topup_for_trade
fiat_000405,usr_000088,2026-01-11T16:09:42,withdrawal,44767.99,TWD,bank_000124,bank_transfer,completed,,base_flow
fiat_000253,usr_000054,2026-01-11T17:21:37,withdrawal,100.0,TWD,bank_000074,bank_transfer,completed,,base_flow
fiat_000940,usr_000198,2026-01-11T17:57:07,deposit,6240.09,TWD,bank_000282,bank_transfer,completed,,base_flow
fiat_000132,usr_000027,2026-01-11T18:32:07,deposit,6148.72,TWD,bank_000037,bank_transfer,completed,,base_flow
fiat_000623,usr_000130,2026-01-11T19:13:12,deposit,28250.44,TWD,bank_000185,bank_transfer,completed,,base_flow
fiat_000264,usr_000056,2026-01-11T19:18:00,deposit,11402.48,TWD,bank_000077,bank_transfer,completed,,base_flow
fiat_000305,usr_000066,2026-01-11T19:42:42,deposit,38536.91,TWD,bank_000093,bank_transfer,completed,,base_flow
fiat_000618,usr_000129,2026-01-11T19:43:38,withdrawal,620216.85,TWD,bank_000184,bank_transfer,completed,,base_flow
fiat_000415,usr_000090,2026-01-11T20:49:48,deposit,34597.78,TWD,bank_000128,bank_transfer,completed,,topup_for_trade
fiat_000904,usr_000190,2026-01-11T21:15:38,deposit,356725.61,TWD,bank_000269,bank_transfer,completed,,topup_for_trade
fiat_000587,usr_000122,2026-01-11T21:24:06,deposit,4899.63,TWD,bank_000174,bank_transfer,completed,,topup_for_trade
fiat_000322,usr_000068,2026-01-11T22:14:48,withdrawal,2000.0,TWD,bank_000096,bank_transfer,completed,,base_flow
fiat_000654,usr_000137,2026-01-11T22:59:16,deposit,12717.44,TWD,bank_000193,bank_transfer,completed,,topup_for_trade
fiat_000365,usr_000077,2026-01-12T01:06:17,deposit,576337.74,TWD,bank_000110,bank_transfer,completed,,topup_for_trade
fiat_000757,usr_000161,2026-01-12T02:11:13,deposit,7461.95,TWD,bank_000225,bank_transfer,completed,,base_flow
fiat_000133,usr_000027,2026-01-12T03:01:18,withdrawal,10326.79,TWD,bank_000037,bank_transfer,completed,,base_flow
fiat_000031,usr_000005,2026-01-12T03:59:40,withdrawal,3236.96,TWD,bank_000008,bank_transfer,completed,,base_flow
fiat_000425,usr_000092,2026-01-12T04:04:38,deposit,78621.02,TWD,bank_000131,bank_transfer,completed,,topup_for_trade
fiat_000265,usr_000056,2026-01-12T07:05:00,deposit,5419.28,TWD,bank_000078,bank_transfer,completed,,base_flow
fiat_000828,usr_000175,2026-01-12T07:12:40,deposit,12672.76,TWD,bank_000245,bank_transfer,completed,,base_flow
fiat_000072,usr_000012,2026-01-12T07:19:09,deposit,35175.99,TWD,bank_000017,bank_transfer,completed,,topup_for_trade
fiat_000376,usr_000079,2026-01-12T07:36:59,deposit,4891.18,TWD,bank_000113,bank_transfer,completed,,topup_for_trade
fiat_000878,usr_000186,2026-01-12T07:48:02,deposit,9912.83,TWD,bank_000262,bank_transfer,completed,,base_flow
fiat_000143,usr_000030,2026-01-12T08:32:21,deposit,6195.48,TWD,bank_000041,bank_transfer,completed,,topup_for_trade
fiat_000295,usr_000064,2026-01-12T09:07:58,withdrawal,1160.1,TWD,bank_000090,bank_transfer,completed,,base_flow
fiat_000103,usr_000019,2026-01-12T09:53:15,deposit,5460.79,TWD,bank_000027,bank_transfer,completed,,base_flow
fiat_000269,usr_000058,2026-01-12T10:01:43,deposit,75382.24,TWD,bank_000080,bank_transfer,completed,,topup_for_trade
fiat_000426,usr_000092,2026-01-12T10:51:20,deposit,20675.79,TWD,bank_000131,bank_transfer,completed,,base_flow
fiat_000306,usr_000066,2026-01-12T11:08:51,deposit,77525.45,TWD,bank_000094,bank_transfer,completed,,base_flow
fiat_000156,usr_000032,2026-01-12T11:45:43,deposit,24877.22,TWD,bank_000043,bank_transfer,completed,,topup_for_trade
fiat_000416,usr_000090,2026-01-12T12:49:36,deposit,12257.48,TWD,bank_000128,bank_transfer,completed,,topup_for_trade
fiat_000118,usr_000022,2026-01-12T13:06:20,withdrawal,1386.54,TWD,bank_000030,bank_transfer,completed,,base_flow
fiat_000172,usr_000037,2026-01-12T13:06:33,deposit,11574.18,TWD,bank_000051,bank_transfer,completed,,topup_for_trade
fiat_000947,usr_000199,2026-01-12T13:34:38,deposit,2736.75,TWD,bank_000284,bank_transfer,completed,,base_flow
fiat_000406,usr_000088,2026-01-12T14:03:23,deposit,93052.13,TWD,bank_000125,bank_transfer,completed,,topup_for_trade
fiat_000420,usr_000091,2026-01-12T14:04:58,deposit,18082.78,TWD,bank_000130,bank_transfer,completed,,base_flow
fiat_000177,usr_000038,2026-01-12T15:10:51,deposit,5847.88,TWD,bank_000052,bank_transfer,completed,,topup_for_trade
fiat_000235,usr_000051,2026-01-12T16:14:12,withdrawal,100.0,TWD,bank_000070,bank_transfer,completed,,base_flow
fiat_000692,usr_000145,2026-01-12T16:30:16,deposit,7398.58,TWD,bank_000203,bank_transfer,completed,,base_flow
fiat_000938,usr_000197,2026-01-12T17:42:49,deposit,5437.83,TWD,bank_000280,bank_transfer,completed,,base_flow
fiat_000905,usr_000190,2026-01-12T17:49:19,deposit,514250.47,TWD,bank_000269,bank_transfer,completed,,topup_for_trade
fiat_000951,usr_000200,2026-01-12T19:38:12,deposit,10854.15,TWD,bank_000286,bank_transfer,completed,,base_flow
fiat_000225,usr_000048,2026-01-12T20:07:41,deposit,23813.21,TWD,bank_000066,bank_transfer,completed,,base_flow
fiat_000639,usr_000134,2026-01-12T20:26:44,deposit,4587.53,TWD,bank_000189,bank_transfer,completed,,topup_for_trade
fiat_000627,usr_000131,2026-01-12T22:00:03,deposit,7012.22,TWD,bank_000186,bank_transfer,completed,,topup_for_trade
