trade_id,user_id,occurred_at,side,base_asset,quote_asset,price_twd,quantity,notional_twd,fee_twd,order_type,status,scenario_id,tags
trade_000510,usr_000111,2026-01-09T03:41:35,buy,USDT,TWD,32.0,12834.095938,410691.07,410.69,market,filled,,base_trade
trade_000067,usr_000008,2026-01-09T03:42:41,buy,USDT,TWD,32.0,254.244063,8135.81,8.14,market,filled,,base_trade
trade_000805,usr_000182,2026-01-09T03:55:34,buy,USDT,TWD,32.0,60.286563,1929.17,1.93,market,filled,,base_trade
trade_000682,usr_000153,2026-01-09T04:10:48,sell,USDT,TWD,32.0,24.790757,793.3,0.79,market,filled,,base_trade
trade_000834,usr_000189,2026-01-09T07:32:17,sell,ETH,TWD,110000.0,1.00827802,110910.58,110.91,market,filled,,base_trade
trade_000115,usr_000020,2026-01-09T07:43:57,buy,USDT,TWD,32.0,208.845625,6683.06,6.68,market,filled,,base_trade
trade_000218,usr_000052,2026-01-09T08:49:31,buy,USDT,TWD,32.0,208.123437,6659.95,6.66,market,filled,,base_trade
trade_000605,usr_000129,2026-01-09T09:39:31,buy,ETH,TWD,110000.0,5.99339018,659272.92,659.27,market,filled,,base_trade
trade_000106,usr_000018,2026-01-09T09:44:51,buy,USDT,TWD,32.0,404.57625,12946.44,12.95,market,filled,,base_trade
trade_000116,usr_000020,2026-01-09T09:50:11,sell,USDT,TWD,32.0,972.864834,31131.67,31.13,market,filled,,base_trade
trade_000797,usr_000176,2026-01-09T10:20:25,buy,USDT,TWD,32.0,628.669688,20117.43,20.12,market,filled,,base_trade
trade_000158,usr_000036,2026-01-09T13:05:57,buy,USDT,TWD,32.0,747.375937,23916.03,23.92,market,filled,,base_trade
trade_000798,usr_000176,2026-01-09T13:07:30,sell,USDT,TWD,32.0,177.874602,5691.99,5.69,market,filled,,base_trade
trade_000702,usr_000160,2026-01-09T13:32:48,buy,USDT,TWD,32.0,71.670937,2293.47,2.29,market,filled,,base_trade
trade_000319,usr_000073,2026-01-09T14:01:49,buy,ETH,TWD,110000.0,0.21799227,23979.15,23.98,market,filled,,base_trade
trade_000014,usr_000003,2026-01-09T14:07:32,sell,ETH,TWD,110000.0,0.33783098,37161.41,37.16,market,filled,,base_trade
trade_000405,usr_000093,2026-01-09T15:10:10,buy,BTC,TWD,2200000.0,0.02146853,47230.77,47.23,market,filled,,base_trade
trade_000150,usr_000033,2026-01-09T15:24:58,buy,USDT,TWD,32.0,171.517188,5488.55,5.49,market,filled,,base_trade
trade_000561,usr_000124,2026-01-09T16:26:12,buy,BTC,TWD,2200000.0,0.00129119,2840.62,2.84,market,filled,,base_trade
trade_000234,usr_000056,2026-01-09T17:22:55,buy,USDT,TWD,32.0,206.857188,6619.43,6.62,market,filled,,base_trade
trade_000606,usr_000129,2026-01-09T17:29:35,buy,ETH,TWD,110000.0,4.91744545,540919.0,540.92,market,filled,,base_trade
trade_000140,usr_000031,2026-01-09T19:47:56,sell,USDT,TWD,32.0,42.522159,1360.71,1.36,market,filled,,base_trade
trade_000768,usr_000173,2026-01-09T20:12:24,buy,ETH,TWD,110000.0,0.21544127,23698.54,23.7,market,filled,,base_trade
trade_000607,usr_000129,2026-01-09T20:22:38,sell,ETH,TWD,110000.0,5.32566633,585823.3,585.82,market,filled,,base_trade
trade_000333,usr_000077,2026-01-09T20:30:31,buy,USDT,TWD,32.0,22915.89375,733308.6,733.31,market,filled,,base_trade
trade_000789,usr_000175,2026-01-09T20:50:44,buy,USDT,TWD,32.0,538.467813,17230.97,17.23,market,filled,,base_trade
trade_000443,usr_000099,2026-01-09T21:00:38,sell,USDT,TWD,32.0,44.877857,1436.09,1.44,market,filled,,base_trade
trade_000648,usr_000140,2026-01-09T22:24:20,buy,BTC,TWD,2200000.0,0.01476294,32478.47,32.48,market,filled,,base_trade
trade_000576,usr_000128,2026-01-09T23:38:33,buy,ETH,TWD,110000.0,2.37463818,261210.2,261.21,market,filled,,base_trade
trade_000420,usr_000096,2026-01-10T00:07:47,sell,BTC,TWD,2200000.0,0.07515755,165346.61,165.35,market,filled,,base_trade
trade_000273,usr_000067,2026-01-10T02:22:59,sell,USDT,TWD,32.0,3478.000111,111296.0,111.3,market,filled,,base_trade
trade_000643,usr_000139,2026-01-10T02:51:26,buy,USDT,TWD,32.0,194.959375,6238.7,6.24,market,filled,,base_trade
trade_000198,usr_000046,2026-01-10T04:10:26,buy,ETH,TWD,110000.0,0.11652718,12817.99,12.82,market,filled,,base_trade
trade_000260,usr_000065,2026-01-10T04:43:27,buy,USDT,TWD,32.0,794.896562,25436.69,25.44,market,filled,,base_trade
trade_000577,usr_000128,2026-01-10T07:07:27,sell,USDT,TWD,32.0,5213.264544,166824.47,166.82,market,filled,,base_trade
trade_000131,usr_000028,2026-01-10T07:36:42,buy,USDT,TWD,32.0,259.991875,8319.74,8.32,market,filled,,base_trade
trade_000320,usr_000073,2026-01-10T07:41:29,buy,USDT,TWD,32.0,679.508125,21744.26,21.74,market,filled,,base_trade
trade_000173,usr_000040,2026-01-10T08:32:10,buy,ETH,TWD,110000.0,0.03068991,3375.89,3.38,market,filled,,base_trade
trade_000015,usr_000003,2026-01-10T09:13:37,buy,BTC,TWD,2200000.0,0.11982723,263619.91,263.62,market,filled,,base_trade
trade_000406,usr_000093,2026-01-10T09:21:59,buy,BTC,TWD,2200000.0,0.0078337,17234.14,17.23,market,filled,,base_trade
trade_000649,usr_000140,2026-01-10T10:14:53,buy,ETH,TWD,110000.0,0.24688182,27157.0,27.16,market,filled,,base_trade
trade_000096,usr_000014,2026-01-10T11:32:34,buy,USDT,TWD,32.0,214.345625,6859.06,6.86,market,filled,,base_trade
trade_000889,usr_000199,2026-01-10T11:33:02,buy,USDT,TWD,32.0,175.662813,5621.21,5.62,market,filled,,base_trade
trade_000185,usr_000042,2026-01-10T11:40:43,buy,USDT,TWD,32.0,151.40125,4844.84,4.84,market,filled,,base_trade
trade_000305,usr_000070,2026-01-10T12:40:09,buy,USDT,TWD,32.0,450.135938,14404.35,14.4,market,filled,,base_trade
trade_000628,usr_000136,2026-01-10T12:43:22,buy,ETH,TWD,110000.0,0.25760536,28336.59,28.34,market,filled,,base_trade
trade_000656,usr_000145,2026-01-10T13:08:50,buy,USDT,TWD,32.0,324.800625,10393.62,10.39,market,filled,,base_trade
trade_000202,usr_000048,2026-01-10T13:17:03,sell,USDT,TWD,32.0,100.698638,3222.36,3.22,market,filled,,base_trade
trade_000231,usr_000055,2026-01-10T13:18:38,buy,USDT,TWD,32.0,846.913125,27101.22,27.1,market,filled,,base_trade
trade_000777,usr_000174,2026-01-10T13:50:32,buy,USDT,TWD,32.0,17177.755,549688.16,549.69,market,filled,,base_trade
trade_000364,usr_000082,2026-01-10T13:57:44,buy,USDT,TWD,32.0,299.325625,9578.42,9.58,market,filled,,base_trade
trade_000790,usr_000175,2026-01-10T14:34:40,buy,USDT,TWD,32.0,259.354375,8299.34,8.3,market,filled,,base_trade
trade_000312,usr_000071,2026-01-10T16:33:08,sell,USDT,TWD,32.0,411.150682,13156.82,13.16,market,filled,,base_trade
trade_000763,usr_000172,2026-01-10T18:15:04,sell,BTC,TWD,2200000.0,0.00440556,9692.23,9.69,market,filled,,base_trade
trade_000567,usr_000125,2026-01-10T18:37:25,buy,USDT,TWD,32.0,64.15,2052.8,2.05,market,filled,,base_trade
trade_000511,usr_000111,2026-01-10T19:05:18,buy,BTC,TWD,2200000.0,0.26164228,575613.02,575.61,market,filled,,base_trade
trade_000683,usr_000153,2026-01-10T19:33:27,buy,ETH,TWD,110000.0,0.04945718,5440.29,5.44,market,filled,,base_trade
trade_000608,usr_000129,2026-01-10T21:15:13,buy,ETH,TWD,110000.0,3.90338445,429372.29,429.37,market,filled,,base_trade
trade_000578,usr_000128,2026-01-10T21:21:04,sell,ETH,TWD,110000.0,5.13332311,564665.54,564.67,market,filled,,base_trade
trade_000579,usr_000128,2026-01-10T22:54:19,buy,USDT,TWD,32.0,7287.645625,233204.66,233.2,market,filled,,base_trade
trade_000580,usr_000128,2026-01-10T23:14:59,sell,ETH,TWD,110000.0,1.9225726,211482.99,211.48,market,filled,,base_trade
trade_000512,usr_000111,2026-01-10T23:37:54,buy,ETH,TWD,110000.0,4.23732418,466105.66,466.11,market,filled,,base_trade
trade_000581,usr_000128,2026-01-11T00:09:27,buy,USDT,TWD,32.0,8723.307812,279145.85,279.15,market,filled,,base_trade
trade_000778,usr_000174,2026-01-11T00:57:41,sell,USDT,TWD,32.0,10592.697328,338966.31,338.97,market,filled,,base_trade
trade_000317,usr_000072,2026-01-11T03:33:38,buy,BTC,TWD,2200000.0,0.00314954,6928.99,6.93,market,filled,,base_trade
trade_000388,usr_000089,2026-01-11T04:23:01,sell,USDT,TWD,32.0,391.778603,12536.92,12.54,market,filled,,base_trade
trade_000850,usr_000190,2026-01-11T04:51:28,sell,USDT,TWD,32.0,6840.971403,218911.08,218.91,market,filled,,base_trade
trade_000266,usr_000066,2026-01-11T07:16:45,sell,USDT,TWD,32.0,3611.592101,115570.95,115.57,market,filled,,base_trade
trade_000728,usr_000164,2026-01-11T07:38:20,buy,USDT,TWD,32.0,8718.096563,278979.09,278.98,market,filled,,base_trade
trade_000421,usr_000096,2026-01-11T09:44:55,buy,USDT,TWD,32.0,2424.583437,77586.67,77.59,market,filled,,base_trade
trade_000219,usr_000052,2026-01-11T10:03:20,sell,ETH,TWD,110000.0,0.03373718,3711.09,3.71,market,filled,,base_trade
trade_000068,usr_000008,2026-01-11T12:13:21,buy,ETH,TWD,110000.0,0.10183291,11201.62,11.2,market,filled,,base_trade
trade_000657,usr_000145,2026-01-11T13:01:46,buy,ETH,TWD,110000.0,0.08497755,9347.53,9.35,market,filled,,base_trade
trade_000376,usr_000087,2026-01-11T13:02:09,sell,USDT,TWD,32.0,13.196375,422.28,0.42,market,filled,,base_trade
trade_000822,usr_000188,2026-01-11T13:24:34,sell,ETH,TWD,110000.0,0.02555322,2810.85,2.81,market,filled,,base_trade
trade_000399,usr_000092,2026-01-11T14:09:56,buy,BTC,TWD,2200000.0,0.0236561,52043.42,52.04,market,filled,,base_trade
trade_000107,usr_000018,2026-01-11T14:22:53,buy,USDT,TWD,32.0,108.910938,3485.15,3.49,market,filled,,base_trade
trade_000703,usr_000160,2026-01-11T14:53:18,buy,BTC,TWD,2200000.0,0.00205017,4510.37,4.51,market,filled,,base_trade
trade_000108,usr_000018,2026-01-11T15:22:30,sell,ETH,TWD,110000.0,0.00999685,1099.65,1.1,market,filled,,base_trade
trade_000048,usr_000007,2026-01-11T15:35:05,buy,USDT,TWD,32.0,17581.695312,562614.25,562.61,market,filled,,base_trade
trade_000049,usr_000007,2026-01-11T15:41:55,sell,USDT,TWD,32.0,16650.736869,532823.58,532.82,market,filled,,base_trade
trade_000294,usr_000069,2026-01-11T16:15:26,buy,USDT,TWD,32.0,78.375,2508.0,2.51,market,filled,,base_trade
trade_000190,usr_000043,2026-01-11T16:29:58,sell,USDT,TWD,32.0,97.29864,3113.56,3.11,market,filled,,base_trade
trade_000764,usr_000172,2026-01-11T17:45:24,sell,USDT,TWD,32.0,1195.796738,38265.5,38.27,market,filled,,base_trade
trade_000407,usr_000093,2026-01-11T17:46:10,sell,USDT,TWD,32.0,1546.178559,49477.71,49.48,market,filled,,base_trade
trade_000582,usr_000128,2026-01-11T18:04:00,sell,ETH,TWD,110000.0,0.75269394,82796.33,82.8,market,filled,,base_trade
trade_000050,usr_000007,2026-01-11T18:36:14,buy,USDT,TWD,32.0,20792.130937,665348.19,665.35,market,filled,,base_trade
trade_000467,usr_000104,2026-01-11T18:53:56,buy,ETH,TWD,110000.0,2.18209273,240030.2,240.03,market,filled,,base_trade
trade_000195,usr_000045,2026-01-11T20:09:16,buy,USDT,TWD,32.0,259.002187,8288.07,8.29,market,filled,,base_trade
trade_000751,usr_000167,2026-01-11T20:11:04,sell,ETH,TWD,110000.0,0.06836665,7520.33,7.52,market,filled,,base_trade
trade_000390,usr_000090,2026-01-11T21:13:48,buy,ETH,TWD,110000.0,0.23505591,25856.15,25.86,market,filled,,base_trade
trade_000175,usr_000041,2026-01-11T22:50:17,buy,USDT,TWD,32.0,79.717187,2550.95,2.55,market,filled,,base_trade
trade_000851,usr_000190,2026-01-11T22:51:38,buy,USDT,TWD,32.0,7788.803437,249241.71,249.24,market,filled,,base_trade
trade_000554,usr_000122,2026-01-12T00:11:06,buy,BTC,TWD,2200000.0,0.00179347,3945.63,3.95,market,filled,,base_trade
trade_000003,usr_000001,2026-01-12T00:23:10,sell,USDT,TWD,32.0,143.578748,4594.52,4.59,market,filled,,base_trade
trade_000633,usr_000137,2026-01-12T00:43:47,buy,BTC,TWD,2200000.0,0.00106947,2352.83,2.35,market,filled,,base_trade
trade_000634,usr_000137,2026-01-12T01:27:16,buy,ETH,TWD,110000.0,0.08040791,8844.87,8.84,market,filled,,base_trade
trade_000334,usr_000077,2026-01-12T02:49:17,buy,USDT,TWD,32.0,15905.778125,508984.9,508.98,market,filled,,base_trade
trade_000383,usr_000088,2026-01-12T02:55:40,sell,ETH,TWD,110000.0,0.17382213,19120.43,19.12,market,filled,,base_trade
trade_000779,usr_000174,2026-01-12T04:13:33,buy,USDT,TWD,32.0,9433.277187,301864.87,301.86,market,filled,,base_trade
trade_000400,usr_000092,2026-01-12T04:58:38,buy,USDT,TWD,32.0,1895.155937,60644.99,60.64,market,filled,,base_trade
trade_000660,usr_000146,2026-01-12T08:42:13,buy,BTC,TWD,2200000.0,0.00478543,10527.95,10.53,market,filled,,base_trade
trade_000137,usr_000030,2026-01-12T09:08:21,buy,USDT,TWD,32.0,159.744687,5111.83,5.11,market,filled,,base_trade
trade_000360,usr_000079,2026-01-12T09:09:59,buy,ETH,TWD,110000.0,0.04059336,4465.27,4.47,market,filled,,base_trade
trade_000823,usr_000188,2026-01-12T09:57:55,sell,ETH,TWD,110000.0,0.06781287,7459.42,7.46,market,filled,,base_trade
trade_000091,usr_000012,2026-01-12T10:02:09,buy,USDT,TWD,32.0,863.2475,27623.92,27.62,market,filled,,base_trade
trade_000016,usr_000003,2026-01-12T10:09:56,sell,BTC,TWD,2200000.0,0.04009551,88210.12,88.21,market,filled,,base_trade
trade_000153,usr_000034,2026-01-12T11:18:39,sell,ETH,TWD,110000.0,0.02826845,3109.53,3.11,market,filled,,base_trade
trade_000799,usr_000176,2026-01-12T11:22:01,sell,USDT,TWD,32.0,560.886911,17948.38,17.95,market,filled,,base_trade
trade_000051,usr_000007,2026-01-12T12:01:21,sell,BTC,TWD,2200000.0,0.09367322,206081.08,206.08,market,filled,,base_trade
trade_000243,usr_000058,2026-01-12T12:52:43,buy,USDT,TWD,32.0,1921.9875,61503.6,61.5,market,filled,,base_trade
trade_000583,usr_000128,2026-01-12T13:20:00,sell,ETH,TWD,110000.0,0.2458116,27039.28,27.04,market,filled,,base_trade
trade_000391,usr_000090,2026-01-12T13:20:36,buy,USDT,TWD,32.0,344.970312,11039.05,11.04,market,filled,,base_trade
trade_000161,usr_000037,2026-01-12T14:06:33,buy,USDT,TWD,32.0,278.449375,8910.38,8.91,market,filled,,base_trade
trade_000468,usr_000104,2026-01-12T14:12:30,sell,ETH,TWD,110000.0,0.82506079,90756.69,90.76,market,filled,,base_trade
trade_000149,usr_000032,2026-01-12T14:27:43,buy,USDT,TWD,32.0,680.772812,21784.73,21.78,market,filled,,base_trade
trade_000176,usr_000041,2026-01-12T14:51:02,buy,BTC,TWD,2200000.0,0.00126461,2782.14,2.78,market,filled,,base_trade
trade_000720,usr_000163,2026-01-12T14:57:58,buy,ETH,TWD,110000.0,0.14209027,15629.93,15.63,market,filled,,base_trade
trade_000384,usr_000088,2026-01-12T15:31:23,buy,USDT,TWD,32.0,2254.700937,72150.43,72.15,market,filled,,base_trade
trade_000743,usr_000165,2026-01-12T17:09:10,buy,USDT,TWD,32.0,385.599063,12339.17,12.34,market,filled,,base_trade
trade_000165,usr_000038,2026-01-12T17:17:51,buy,USDT,TWD,32.0,125.637187,4020.39,4.02,market,filled,,base_trade
trade_000422,usr_000096,2026-01-12T17:44:02,buy,ETH,TWD,110000.0,0.40859764,44945.74,44.95,market,filled,,base_trade
trade_000423,usr_000096,2026-01-12T19:05:23,sell,ETH,TWD,110000.0,0.11662776,12829.05,12.83,market,filled,,base_trade
trade_000852,usr_000190,2026-01-12T19:49:19,buy,USDT,TWD,32.0,13230.40125,423372.84,423.37,market,filled,,base_trade
trade_000125,usr_000023,2026-01-12T20:03:49,sell,ETH,TWD,110000.0,0.04652477,5117.72,5.12,market,filled,,base_trade
trade_000835,usr_000189,2026-01-12T20:35:58,sell,ETH,TWD,110000.0,0.14169857,15586.84,15.59,market,filled,,base_trade
trade_000244,usr_000058,2026-01-12T21:46:13,sell,USDT,TWD,32.0,1298.296168,41545.48,41.55,market,filled,,base_trade
trade_000274,usr_000067,2026-01-12T21:55:19,buy,ETH,TWD,110000.0,3.73300491,410630.54,410.63,market,filled,,base_trade
trade_000548,usr_000120,2026-01-12T21:59:13,buy,USDT,TWD,32.0,93.525,2992.8,2.99,market,filled,,base_trade
trade_000623,usr_000134,2026-01-12T22:45:44,buy,USDT,TWD,32.0,129.917188,4157.35,4.16,market,filled,,base_trade
trade_000199,usr_000046,2026-01-12T22:55:20,buy,USDT,TWD,32.0,504.525312,16144.81,16.14,market,filled,,base_trade
trade_000069,usr_000008,2026-01-12T23:09:02,buy,BTC,TWD,2200000.0,0.00578262,12721.76,12.72,market,filled,,base_trade
trade_000617,usr_000131,2026-01-13T00:40:03,buy,ETH,TWD,110000.0,0.05468555,6015.41,6.02,market,filled,,base_trade
trade_000769,usr_000173,2026-01-13T01:09:31,sell,ETH,TWD,110000.0,0.08783918,9662.31,9.66,market,filled,,base_trade
trade_000824,usr_000188,2026-01-13T01:41:46,buy,USDT,TWD,32.0,504.672813,16149.53,16.15,market,filled,,base_trade
trade_000151,usr_000033,2026-01-13T03:48:45,buy,USDT,TWD,32.0,113.83625,3642.76,3.64,market,filled,,base_trade
trade_000853,usr_000190,2026-01-13T07:12:58,buy,USDT,TWD,32.0,5545.301875,177449.66,177.45,market,filled,,base_trade
trade_000017,usr_000003,2026-01-13T07:41:34,buy,BTC,TWD,2200000.0,0.08547696,188049.31,188.05,market,filled,,base_trade
trade_000365,usr_000082,2026-01-13T08:01:59,buy,USDT,TWD,32.0,288.089375,9218.86,9.22,market,filled,,base_trade
trade_000535,usr_000117,2026-01-13T08:39:54,buy,USDT,TWD,32.0,311.75,9976.0,9.98,market,filled,,base_trade
trade_000675,usr_000152,2026-01-13T10:19:37,sell,USDT,TWD,32.0,67.83929,2170.86,2.17,market,filled,,base_trade
trade_000037,usr_000005,2026-01-13T10:21:25,sell,USDT,TWD,32.0,43.771037,1400.67,1.4,market,filled,,base_trade
trade_000102,usr_000016,2026-01-13T11:03:25,buy,USDT,TWD,32.0,195.329062,6250.53,6.25,market,filled,,base_trade
trade_000313,usr_000071,2026-01-13T11:15:43,sell,USDT,TWD,32.0,268.440185,8590.09,8.59,market,filled,,base_trade
trade_000513,usr_000111,2026-01-13T11:41:41,buy,ETH,TWD,110000.0,1.82609191,200870.11,200.87,market,filled,,base_trade
trade_000489,usr_000107,2026-01-13T12:10:45,buy,USDT,TWD,32.0,562.18625,17989.96,17.99,market,filled,,base_trade
trade_000729,usr_000164,2026-01-13T13:34:03,sell,ETH,TWD,110000.0,0.82205345,90425.88,90.43,market,filled,,base_trade
trade_000086,usr_000011,2026-01-13T13:45:52,buy,BTC,TWD,2200000.0,0.0033452,7359.44,7.36,market,filled,,base_trade
trade_000275,usr_000067,2026-01-13T14:00:33,sell,USDT,TWD,32.0,1444.089798,46210.87,46.21,market,filled,,base_trade
trade_000413,usr_000095,2026-01-13T14:18:28,buy,ETH,TWD,110000.0,0.02356918,2592.61,2.59,market,filled,,base_trade
trade_000196,usr_000045,2026-01-13T15:11:36,sell,USDT,TWD,32.0,242.788669,7769.24,7.77,market,filled,,base_trade
trade_000584,usr_000128,2026-01-13T15:21:15,sell,ETH,TWD,110000.0,0.13164571,14481.03,14.48,market,filled,,base_trade
trade_000730,usr_000164,2026-01-13T15:35:23,buy,BTC,TWD,2200000.0,0.08119568,178630.5,178.63,market,filled,,base_trade
trade_000267,usr_000066,2026-01-13T15:52:22,sell,USDT,TWD,32.0,421.229916,13479.36,13.48,market,filled,,base_trade
trade_000644,usr_000139,2026-01-13T16:14:09,sell,USDT,TWD,32.0,189.953619,6078.52,6.08,market,filled,,base_trade
trade_000813,usr_000184,2026-01-13T16:16:39,buy,USDT,TWD,32.0,69.754375,2232.14,2.23,market,filled,,base_trade
trade_000514,usr_000111,2026-01-13T16:30:39,sell,ETH,TWD,110000.0,3.97366272,437102.9,437.1,market,filled,,base_trade
trade_000306,usr_000070,2026-01-13T16:37:05,buy,USDT,TWD,32.0,217.546875,6961.5,6.96,market,filled,,base_trade
trade_000890,usr_000199,2026-01-13T17:02:57,buy,USDT,TWD,32.0,143.588125,4594.82,4.59,market,filled,,base_trade
trade_000552,usr_000121,2026-01-13T17:12:48,buy,USDT,TWD,32.0,46.875,1500.0,1.5,market,filled,,base_trade
trade_000335,usr_000077,2026-01-13T17:38:50,buy,BTC,TWD,2200000.0,0.1244892,273876.24,273.88,market,filled,,base_trade
trade_000307,usr_000070,2026-01-13T17:44:10,buy,USDT,TWD,32.0,288.0375,9217.2,9.22,market,filled,,base_trade
trade_000868,usr_000192,2026-01-13T17:58:06,buy,USDT,TWD,32.0,170.84,5466.88,5.47,market,filled,,base_trade
trade_000836,usr_000189,2026-01-13T18:57:31,buy,USDT,TWD,32.0,9585.3525,306731.28,306.73,market,filled,,base_trade
trade_000635,usr_000137,2026-01-13T19:56:56,buy,USDT,TWD,32.0,172.46625,5518.92,5.52,market,filled,,base_trade
trade_000687,usr_000154,2026-01-13T22:57:26,sell,USDT,TWD,32.0,47.348859,1515.16,1.52,market,filled,,base_trade
trade_000138,usr_000030,2026-01-13T23:39:05,buy,USDT,TWD,32.0,316.888125,10140.42,10.14,market,filled,,base_trade
trade_000276,usr_000067,2026-01-14T04:07:56,buy,USDT,TWD,32.0,6142.9875,196575.6,196.58,market,filled,,base_trade
trade_000731,usr_000164,2026-01-14T04:54:19,sell,BTC,TWD,2200000.0,0.05252268,115549.9,115.55,market,filled,,base_trade
trade_000712,usr_000162,2026-01-14T09:47:33,buy,USDT,TWD,32.0,196.161875,6277.18,6.28,market,filled,,base_trade
trade_000277,usr_000067,2026-01-14T09:51:46,sell,USDT,TWD,32.0,4974.411391,159181.16,159.18,market,filled,,base_trade
trade_000396,usr_000091,2026-01-14T10:13:15,sell,USDT,TWD,32.0,96.013188,3072.42,3.07,market,filled,,base_trade
trade_000295,usr_000069,2026-01-14T10:48:12,sell,USDT,TWD,32.0,31.214093,998.85,1.0,market,filled,,base_trade
trade_000765,usr_000172,2026-01-14T12:05:23,buy,USDT,TWD,32.0,357.148125,11428.74,11.43,market,filled,,base_trade
trade_000377,usr_000087,2026-01-14T12:52:26,sell,USDT,TWD,32.0,15.218295,486.99,0.49,market,filled,,base_trade
trade_000661,usr_000146,2026-01-14T13:14:35,buy,USDT,TWD,32.0,809.943125,25918.18,25.92,market,filled,,base_trade
trade_000549,usr_000120,2026-01-14T13:22:39,sell,USDT,TWD,32.0,118.456292,3790.6,3.79,market,filled,,base_trade
trade_000041,usr_000006,2026-01-14T13:54:47,sell,USDT,TWD,32.0,263.348361,8427.15,8.43,market,filled,,base_trade
trade_000177,usr_000041,2026-01-14T13:55:12,buy,USDT,TWD,32.0,285.199375,9126.38,9.13,market,filled,,base_trade
trade_000321,usr_000073,2026-01-14T15:16:25,buy,USDT,TWD,32.0,724.359063,23179.49,23.18,market,filled,,base_trade
trade_000030,usr_000004,2026-01-14T16:08:39,buy,ETH,TWD,110000.0,0.08429582,9272.54,9.27,market,filled,,base_trade
trade_000178,usr_000041,2026-01-14T16:12:05,sell,BTC,TWD,2200000.0,0.00166391,3660.6,3.66,market,filled,,base_trade
trade_000401,usr_000092,2026-01-14T16:14:14,buy,ETH,TWD,110000.0,0.40278655,44306.52,44.31,market,filled,,base_trade
trade_000469,usr_000104,2026-01-14T16:29:06,buy,ETH,TWD,110000.0,2.611011,287211.21,287.21,market,filled,,base_trade
trade_000278,usr_000067,2026-01-14T16:30:13,buy,BTC,TWD,2200000.0,0.10506782,231149.2,231.15,market,filled,,base_trade
trade_000780,usr_000174,2026-01-14T20:53:03,sell,BTC,TWD,2200000.0,0.28056838,617250.44,617.25,market,filled,,base_trade
trade_000225,usr_000053,2026-01-14T21:03:21,buy,USDT,TWD,32.0,203.764688,6520.47,6.52,market,filled,,base_trade
trade_000213,usr_000051,2026-01-14T21:24:23,sell,ETH,TWD,110000.0,0.04642165,5106.38,5.11,market,filled,,base_trade
trade_000451,usr_000101,2026-01-14T22:56:39,buy,ETH,TWD,110000.0,0.23977418,26375.16,26.38,market,filled,,base_trade
trade_000667,usr_000148,2026-01-14T23:52:50,buy,USDT,TWD,32.0,180.627813,5780.09,5.78,market,filled,,base_trade
trade_000492,usr_000108,2026-01-15T00:51:12,buy,USDT,TWD,32.0,323.155312,10340.97,10.34,market,filled,,base_trade
trade_000372,usr_000086,2026-01-15T00:58:20,buy,USDT,TWD,32.0,46.875,1500.0,1.5,market,filled,,base_trade
trade_000854,usr_000190,2026-01-15T01:08:04,buy,USDT,TWD,32.0,12396.055937,396673.79,396.67,market,filled,,base_trade
trade_000869,usr_000192,2026-01-15T04:46:13,buy,USDT,TWD,32.0,214.24625,6855.88,6.86,market,filled,,base_trade
trade_000881,usr_000198,2026-01-15T04:51:05,sell,USDT,TWD,32.0,165.882987,5308.26,5.31,market,filled,,base_trade
trade_000781,usr_000174,2026-01-15T08:02:50,buy,BTC,TWD,2200000.0,0.28718868,631815.1,631.82,market,filled,,base_trade
trade_000704,usr_000160,2026-01-15T08:09:44,buy,USDT,TWD,32.0,156.61375,5011.64,5.01,market,filled,,base_trade
trade_000855,usr_000190,2026-01-15T08:41:52,sell,USDT,TWD,32.0,15777.984619,504895.51,504.9,market,filled,,base_trade
trade_000817,usr_000187,2026-01-15T08:53:07,sell,ETH,TWD,110000.0,0.05248328,5773.16,5.77,market,filled,,base_trade
trade_000713,usr_000162,2026-01-15T08:57:31,sell,USDT,TWD,32.0,86.667993,2773.38,2.77,market,filled,,base_trade
trade_000424,usr_000096,2026-01-15T09:12:01,sell,USDT,TWD,32.0,2932.221821,93831.1,93.83,market,filled,,base_trade
trade_000392,usr_000090,2026-01-15T09:14:43,sell,ETH,TWD,110000.0,0.09845932,10830.53,10.83,market,filled,,base_trade
trade_000353,usr_000078,2026-01-15T09:49:25,buy,USDT,TWD,32.0,188.279687,6024.95,6.02,market,filled,,base_trade
trade_000314,usr_000071,2026-01-15T10:30:20,buy,USDT,TWD,32.0,427.847812,13691.13,13.69,market,filled,,base_trade
trade_000542,usr_000119,2026-01-15T11:05:45,sell,USDT,TWD,32.0,72.683407,2325.87,2.33,market,filled,,base_trade
trade_000162,usr_000037,2026-01-15T11:45:47,buy,ETH,TWD,110000.0,0.03668864,4035.75,4.04,market,filled,,base_trade
trade_000366,usr_000082,2026-01-15T11:51:34,buy,USDT,TWD,32.0,169.14375,5412.6,5.41,market,filled,,base_trade
trade_000018,usr_000003,2026-01-15T12:08:15,buy,BTC,TWD,2200000.0,0.05701354,125429.79,125.43,market,filled,,base_trade
trade_000585,usr_000128,2026-01-15T13:06:51,sell,ETH,TWD,110000.0,0.07320452,8052.5,8.05,market,filled,,base_trade
trade_000389,usr_000089,2026-01-15T13:22:08,buy,USDT,TWD,32.0,416.305313,13321.77,13.32,market,filled,,base_trade
trade_000825,usr_000188,2026-01-15T14:32:17,sell,ETH,TWD,110000.0,0.0122453,1346.98,1.35,market,filled,,base_trade
