login_id,user_id,occurred_at,device_id,ip_address,ip_country,ip_city,is_vpn,is_new_device,is_geo_jump,success,scenario_id,tags
login_001609,usr_000098,2026-01-07T18:22:47,dev_000163,93.45.228.253,TW,高雄市,0,0,0,1,,
login_002081,usr_000129,2026-01-07T18:28:33,dev_000210,89.65.37.114,TW,新北市,0,0,1,1,,
login_003010,usr_000189,2026-01-07T18:42:12,dev_000306,164.43.175.33,AE,Dubai,0,0,0,1,,
login_001803,usr_000111,2026-01-07T19:26:27,dev_000183,73.42.6.221,TW,宜蘭縣,0,0,0,1,,
login_001267,usr_000078,2026-01-07T19:29:05,dev_000129,121.12.3.137,TW,台中市,0,0,0,1,,
login_002510,usr_000161,2026-01-07T19:31:26,dev_000259,126.33.22.161,TW,台北市,1,0,1,1,,
login_000740,usr_000045,2026-01-07T19:36:38,dev_000075,88.6.6.239,TW,台北市,0,0,0,1,,
login_001038,usr_000065,2026-01-07T19:37:38,dev_000106,186.152.220.68,TW,台中市,0,0,0,1,,
login_001735,usr_000105,2026-01-07T19:38:29,dev_000175,99.145.229.210,TW,台北市,0,0,0,1,,
login_000494,usr_000029,2026-01-07T20:02:54,dev_000046,127.116.220.246,TW,台南市,1,0,1,1,,
login_002766,usr_000174,2026-01-07T20:05:47,dev_000283,69.203.26.229,TW,新北市,0,0,0,1,,
login_000458,usr_000027,2026-01-07T20:06:48,dev_000043,222.127.35.20,TW,高雄市,0,0,0,1,,
login_000663,usr_000039,2026-01-07T20:22:46,dev_000065,138.112.33.208,JP,Tokyo,0,0,0,1,,
login_002270,usr_000141,2026-01-07T20:43:54,dev_000233,150.157.46.202,TW,台中市,0,0,0,1,,
login_002669,usr_000169,2026-01-07T20:54:04,dev_000275,222.113.252.248,TW,宜蘭縣,0,0,0,1,,
login_000655,usr_000039,2026-01-07T21:05:38,dev_000064,138.112.24.163,JP,Tokyo,0,0,0,1,,
login_000100,usr_000005,2026-01-07T21:17:47,dev_000009,211.16.23.155,AE,Dubai,0,0,0,1,,
login_002765,usr_000174,2026-01-07T21:28:54,dev_000282,69.203.66.157,TW,新北市,0,0,0,1,,
login_003126,usr_000198,2026-01-07T21:34:57,dev_000321,163.88.10.76,TW,高雄市,0,0,0,1,,
login_000034,usr_000003,2026-01-07T21:37:15,dev_000004,21.119.242.134,TW,台南市,0,0,0,1,,
login_002751,usr_000174,2026-01-07T21:45:55,dev_000283,69.203.73.113,TW,新北市,0,0,0,1,,
login_001472,usr_000091,2026-01-07T22:09:08,dev_000148,58.219.142.10,TW,新北市,0,0,0,1,,
login_001220,usr_000076,2026-01-07T22:10:49,dev_000125,66.246.244.35,TW,新竹市,0,0,0,1,,
login_001614,usr_000098,2026-01-07T22:12:44,dev_000162,93.45.45.149,TW,高雄市,0,0,0,1,,
login_000045,usr_000003,2026-01-07T22:29:21,dev_000004,21.119.239.153,TW,台南市,0,0,0,1,,
login_000841,usr_000051,2026-01-07T23:08:47,dev_000084,76.116.106.251,TW,宜蘭縣,0,0,0,1,,
login_001739,usr_000106,2026-01-07T23:10:07,dev_000176,153.43.99.108,TW,桃園市,0,0,0,1,,
login_000154,usr_000007,2026-01-07T23:16:16,dev_000015,221.56.11.36,TW,台南市,0,0,1,1,,
login_003123,usr_000198,2026-01-07T23:28:54,dev_000321,163.88.20.148,TW,高雄市,0,0,0,1,,
login_001720,usr_000105,2026-01-07T23:48:18,dev_000175,99.145.154.77,TW,台北市,0,0,0,1,,
login_003019,usr_000190,2026-01-07T23:52:16,dev_000309,3.50.209.222,TW,台北市,0,0,0,1,,
login_001222,usr_000076,2026-01-07T23:55:20,dev_000125,66.246.200.44,TW,新竹市,0,0,0,1,,
login_000687,usr_000041,2026-01-08T00:20:50,dev_000068,193.215.19.207,TW,高雄市,0,0,0,1,,
login_001007,usr_000063,2026-01-08T00:35:56,dev_000101,216.58.21.85,TW,新竹市,0,0,0,1,,
login_003051,usr_000191,2026-01-08T00:58:09,dev_000311,129.77.224.70,TW,新竹市,0,1,0,1,,
login_002060,usr_000128,2026-01-08T00:58:34,dev_000207,80.203.194.174,TW,台南市,0,0,0,1,,
login_002365,usr_000150,2026-01-08T01:06:38,dev_000245,165.252.215.247,TW,台中市,0,0,0,1,,
login_002718,usr_000172,2026-01-08T01:20:29,dev_000278,56.233.114.202,TW,高雄市,0,1,1,1,,
login_001122,usr_000068,2026-01-08T02:19:24,dev_000113,223.79.156.168,TW,新北市,0,0,0,1,,
login_002173,usr_000134,2026-01-08T02:20:23,dev_000220,34.189.21.234,TW,台南市,0,0,0,1,,
login_002386,usr_000151,2026-01-08T02:22:02,dev_000246,189.172.109.129,TW,新北市,0,0,0,1,,
login_000522,usr_000031,2026-01-08T02:42:03,dev_000049,76.65.87.201,TW,新北市,0,0,0,1,,
login_002947,usr_000187,2026-01-08T02:51:27,dev_000302,205.149.209.159,TW,桃園市,0,0,0,1,,
login_003082,usr_000193,2026-01-08T03:19:38,dev_000313,166.55.145.201,TW,台南市,0,0,0,1,,
login_001250,usr_000077,2026-01-08T03:32:58,dev_000127,217.187.234.14,TW,新北市,0,0,0,1,,
login_002988,usr_000189,2026-01-08T03:59:47,dev_000306,164.43.208.164,AE,Dubai,0,0,0,1,,
login_000143,usr_000007,2026-01-08T03:59:54,dev_000014,221.56.156.86,TW,台南市,0,0,0,1,,
login_002879,usr_000183,2026-01-08T04:01:07,dev_000296,108.34.69.166,US,Los Angeles,0,1,1,1,,
login_000819,usr_000051,2026-01-08T04:17:44,dev_000084,76.116.111.170,TW,宜蘭縣,0,0,0,1,,
login_001621,usr_000099,2026-01-08T04:59:26,dev_000164,131.58.122.208,TW,高雄市,0,0,0,1,,
login_000095,usr_000005,2026-01-08T07:08:46,dev_000009,211.16.220.229,AE,Dubai,0,0,0,1,,
login_001964,usr_000120,2026-01-08T07:16:10,dev_000196,48.254.159.232,TW,台南市,0,0,0,1,,
login_000626,usr_000038,2026-01-08T08:08:41,dev_000063,107.31.162.18,TW,桃園市,0,0,0,1,,
login_001932,usr_000118,2026-01-08T08:40:57,dev_000194,199.234.174.244,TW,宜蘭縣,0,0,0,1,,
login_000289,usr_000016,2026-01-08T09:04:09,dev_000028,207.50.38.3,TW,宜蘭縣,0,0,0,1,,
login_000868,usr_000053,2026-01-08T09:08:15,dev_000087,176.27.60.69,TW,宜蘭縣,0,0,0,1,,
login_002143,usr_000132,2026-01-08T09:51:57,dev_000217,68.107.241.31,TW,台南市,0,1,0,1,,
login_002833,usr_000177,2026-01-08T10:20:20,dev_000288,54.73.140.229,TW,台中市,0,1,0,1,,
login_001636,usr_000101,2026-01-08T10:31:59,dev_000166,222.161.148.251,TW,宜蘭縣,0,1,0,1,,
login_002231,usr_000139,2026-01-08T11:07:09,dev_000229,10.70.146.202,TW,台南市,0,1,0,1,,
login_000502,usr_000030,2026-01-08T11:07:46,dev_000048,134.100.153.214,TW,新北市,0,0,0,1,,
login_001858,usr_000113,2026-01-08T11:27:57,dev_000188,179.71.152.175,AE,Dubai,0,1,0,1,,
login_003048,usr_000190,2026-01-08T11:30:07,dev_000309,3.50.40.142,TW,台北市,0,0,0,1,,
login_002085,usr_000129,2026-01-08T11:30:49,dev_000210,89.65.119.93,TW,新北市,0,0,0,1,,
login_000764,usr_000046,2026-01-08T11:37:32,dev_000076,158.247.70.50,TW,宜蘭縣,0,1,1,1,,
login_001386,usr_000087,2026-01-08T11:44:04,dev_000140,204.58.223.190,TW,高雄市,0,0,0,1,,
login_001140,usr_000070,2026-01-08T11:45:46,dev_000118,12.166.29.52,TW,新北市,0,0,0,1,,
login_000497,usr_000030,2026-01-08T11:51:16,dev_000048,134.100.141.139,TW,新北市,0,0,0,1,,
login_002721,usr_000173,2026-01-08T11:51:29,dev_000281,71.146.73.67,AE,Dubai,0,0,0,1,,
login_000679,usr_000040,2026-01-08T11:52:55,dev_000067,152.13.141.126,TW,高雄市,0,0,0,1,,
login_002816,usr_000176,2026-01-08T11:57:05,dev_000286,136.21.134.172,TW,新北市,0,0,0,1,,
login_001306,usr_000081,2026-01-08T12:01:36,dev_000132,16.203.219.156,TW,新竹市,0,0,0,1,,
login_000489,usr_000029,2026-01-08T12:01:49,dev_000045,46.135.196.57,TW,高雄市,0,0,1,1,,
login_001861,usr_000113,2026-01-08T12:05:30,dev_000188,179.71.168.154,AE,Dubai,0,0,0,1,,
login_002278,usr_000142,2026-01-08T12:07:49,dev_000234,38.124.84.159,TW,新竹市,0,1,0,1,,
login_001343,usr_000083,2026-01-08T12:23:08,dev_000134,139.128.173.41,TW,台南市,0,1,0,1,,
login_003160,usr_000200,2026-01-08T12:24:49,dev_000324,138.147.197.76,TW,新北市,0,0,0,1,,
login_001755,usr_000107,2026-01-08T12:27:20,dev_000178,47.109.48.229,TW,新北市,0,0,0,1,,
login_001060,usr_000066,2026-01-08T12:29:01,dev_000107,223.96.193.105,TW,宜蘭縣,0,0,1,1,,
login_000021,usr_000002,2026-01-08T12:34:13,dev_000002,118.63.168.34,TW,高雄市,0,0,0,1,,
login_002012,usr_000125,2026-01-08T12:40:57,dev_000203,199.133.117.109,JP,Tokyo,0,0,0,1,,
login_002265,usr_000141,2026-01-08T12:44:20,dev_000233,150.157.187.37,TW,台中市,0,0,0,1,,
login_000860,usr_000052,2026-01-08T12:52:02,dev_000085,4.145.187.218,TW,台北市,0,0,0,1,,
login_001085,usr_000067,2026-01-08T12:52:14,dev_000111,170.77.67.48,TW,台北市,0,1,0,1,,
login_001021,usr_000064,2026-01-08T13:00:31,dev_000103,117.74.147.86,SG,Singapore,0,0,0,1,,
login_002107,usr_000130,2026-01-08T13:08:50,dev_000214,27.89.194.228,TW,宜蘭縣,1,1,1,1,,
login_002839,usr_000178,2026-01-08T13:21:16,dev_000289,186.40.224.33,TW,高雄市,0,0,0,1,,
login_003152,usr_000200,2026-01-08T13:32:19,dev_000324,138.147.247.33,TW,新北市,0,0,0,1,,
login_001496,usr_000092,2026-01-08T13:46:37,dev_000150,60.139.139.56,HK,Hong Kong,0,0,1,1,,
login_001174,usr_000072,2026-01-08T13:50:01,dev_000121,174.80.214.191,TW,台中市,0,0,0,1,,
login_000401,usr_000023,2026-01-08T14:01:43,dev_000038,205.11.199.147,AE,Dubai,0,0,1,1,,
login_001546,usr_000095,2026-01-08T14:05:38,dev_000156,182.174.220.26,HK,Hong Kong,1,0,1,1,,
login_001681,usr_000104,2026-01-08T14:06:53,dev_000171,135.81.162.213,TW,新北市,0,0,0,1,,
login_002111,usr_000130,2026-01-08T14:16:01,dev_000214,128.245.43.216,GB,London,0,0,1,1,,
login_001049,usr_000065,2026-01-08T14:53:34,dev_000105,186.152.172.148,TW,台中市,0,0,0,1,,
login_003103,usr_000196,2026-01-08T15:18:18,dev_000317,153.198.118.124,TW,宜蘭縣,0,0,0,1,,
login_001098,usr_000067,2026-01-08T15:26:20,dev_000111,170.77.75.183,TW,台北市,0,0,0,1,,
login_002259,usr_000140,2026-01-08T15:39:03,dev_000231,216.153.38.10,HK,Hong Kong,0,0,1,1,,
login_000393,usr_000022,2026-01-08T15:48:17,dev_000037,78.4.77.6,TW,新北市,0,1,0,1,,
login_000732,usr_000045,2026-01-08T15:51:38,dev_000074,88.6.124.220,TW,台北市,0,0,0,1,,
login_001814,usr_000111,2026-01-08T15:53:05,dev_000185,73.42.173.43,TW,宜蘭縣,0,0,0,1,,
login_001422,usr_000089,2026-01-08T16:06:11,dev_000144,190.190.14.162,TW,宜蘭縣,0,0,0,1,,
login_000181,usr_000008,2026-01-08T16:06:45,dev_000016,185.58.53.64,TW,高雄市,0,0,0,1,,
login_000715,usr_000043,2026-01-08T16:26:57,dev_000071,184.58.127.12,TW,新竹市,0,1,0,1,,
login_001462,usr_000090,2026-01-08T16:27:27,dev_000145,206.191.26.16,GB,London,0,0,1,1,,
login_003155,usr_000200,2026-01-08T16:39:55,dev_000324,138.147.69.40,TW,新北市,0,0,0,1,,
login_002334,usr_000146,2026-01-08T16:42:30,dev_000240,168.131.253.118,SG,Singapore,0,0,0,1,,
login_001905,usr_000117,2026-01-08T16:50:22,dev_000193,27.170.29.117,TW,台北市,0,0,0,1,,
login_003049,usr_000190,2026-01-08T17:06:04,dev_000309,3.50.28.88,TW,台北市,0,0,0,1,,
login_002707,usr_000172,2026-01-08T17:06:22,dev_000279,56.233.98.233,TW,高雄市,0,0,0,1,,
login_002468,usr_000156,2026-01-08T17:12:58,dev_000253,30.105.209.50,TW,新竹市,0,1,0,1,,
login_001959,usr_000120,2026-01-08T17:15:03,dev_000196,48.254.117.65,TW,台南市,0,0,0,1,,
login_002286,usr_000143,2026-01-08T17:16:37,dev_000236,187.31.252.20,TW,高雄市,0,1,0,1,,
login_001802,usr_000111,2026-01-08T17:21:41,dev_000186,73.42.175.245,TW,宜蘭縣,0,0,0,1,,
login_002749,usr_000174,2026-01-08T17:54:31,dev_000283,69.203.134.87,TW,新北市,0,0,0,1,,
login_001190,usr_000073,2026-01-08T19:08:29,dev_000122,61.195.252.47,AE,Dubai,0,0,0,1,,
login_001967,usr_000120,2026-01-08T19:10:07,dev_000196,48.254.246.9,TW,台南市,0,0,0,1,,
login_000505,usr_000030,2026-01-08T19:17:45,dev_000048,134.100.80.213,TW,新北市,0,0,0,1,,
login_002292,usr_000143,2026-01-08T19:49:15,dev_000235,187.31.30.8,TW,高雄市,0,0,0,1,,
login_001673,usr_000103,2026-01-08T19:58:29,dev_000170,122.77.119.212,TW,台北市,0,0,0,1,,
login_002015,usr_000125,2026-01-08T20:06:52,dev_000203,199.133.45.94,JP,Tokyo,0,0,0,1,,
login_001765,usr_000108,2026-01-08T20:08:17,dev_000179,170.172.193.109,TW,台中市,0,0,0,1,,
login_001115,usr_000068,2026-01-08T20:40:12,dev_000114,223.79.113.89,TW,新北市,0,0,0,1,,
login_000641,usr_000038,2026-01-08T20:41:23,dev_000063,107.31.104.82,TW,桃園市,0,0,0,1,,
login_002971,usr_000188,2026-01-08T20:42:08,dev_000305,109.193.232.64,TW,宜蘭縣,0,0,0,1,,
login_002731,usr_000173,2026-01-08T20:52:12,dev_000281,71.146.161.199,AE,Dubai,0,0,0,1,,
login_002793,usr_000175,2026-01-08T21:21:41,dev_000284,24.207.165.112,TW,台中市,0,0,0,1,,
login_001488,usr_000092,2026-01-08T22:05:06,dev_000151,2.92.100.178,TW,台中市,0,0,1,1,,
login_002176,usr_000134,2026-01-08T22:05:40,dev_000220,34.189.7.216,TW,台南市,0,0,0,1,,
login_000078,usr_000004,2026-01-08T22:06:26,dev_000008,19.87.205.152,TW,台南市,0,0,0,1,,
login_000263,usr_000013,2026-01-08T22:16:22,dev_000024,162.30.78.117,TW,台北市,0,1,0,1,,
login_002555,usr_000164,2026-01-08T22:27:15,dev_000267,39.153.94.233,TW,台南市,0,0,0,1,,
login_002153,usr_000134,2026-01-08T22:38:48,dev_000220,34.189.64.120,TW,台南市,0,0,0,1,,
login_003106,usr_000197,2026-01-08T22:41:02,dev_000320,173.68.170.250,TW,桃園市,0,0,0,1,,
login_002449,usr_000154,2026-01-08T22:59:28,dev_000250,35.244.239.8,TW,台中市,0,0,0,1,,
login_000859,usr_000052,2026-01-08T23:18:29,dev_000085,4.145.29.94,TW,台北市,0,0,0,1,,
login_000816,usr_000049,2026-01-08T23:36:21,dev_000081,63.156.198.19,TW,宜蘭縣,0,0,0,1,,
login_002838,usr_000178,2026-01-08T23:44:15,dev_000289,186.40.250.122,TW,高雄市,0,0,0,1,,
login_000724,usr_000043,2026-01-09T00:07:07,dev_000071,184.58.92.15,TW,新竹市,0,0,0,1,,
login_000338,usr_000019,2026-01-09T00:19:28,dev_000032,15.41.81.25,TW,台北市,0,0,0,1,,
login_000421,usr_000024,2026-01-09T01:00:04,dev_000040,86.66.135.187,TW,台中市,0,0,0,1,,
login_001743,usr_000106,2026-01-09T01:38:40,dev_000176,153.43.164.199,TW,桃園市,0,0,0,1,,
login_000197,usr_000009,2026-01-09T02:00:40,dev_000017,196.91.241.60,TW,台中市,0,0,0,1,,
login_000684,usr_000041,2026-01-09T03:26:27,dev_000068,193.215.169.161,TW,高雄市,0,0,0,1,,
login_003030,usr_000190,2026-01-09T03:52:28,dev_000308,3.50.38.101,TW,台北市,0,0,0,1,,
login_001272,usr_000079,2026-01-09T04:33:10,dev_000130,78.252.142.169,TW,宜蘭縣,0,0,0,1,,
login_000252,usr_000012,2026-01-09T07:25:52,dev_000021,172.191.254.52,TW,高雄市,0,0,0,1,,
login_002696,usr_000171,2026-01-09T07:28:02,dev_000277,16.17.216.17,TW,桃園市,0,0,0,1,,
login_000865,usr_000053,2026-01-09T08:21:18,dev_000087,176.27.4.147,TW,宜蘭縣,0,0,0,1,,
login_000780,usr_000048,2026-01-09T08:38:30,dev_000080,3.97.38.116,TW,台中市,0,0,0,1,,
login_001631,usr_000100,2026-01-09T08:39:43,dev_000165,195.38.117.13,TW,桃園市,0,0,0,1,,
login_000759,usr_000046,2026-01-09T08:53:35,dev_000078,146.52.77.250,HK,Hong Kong,1,0,1,1,,
login_002906,usr_000185,2026-01-09T08:54:24,dev_000300,35.153.20.94,TW,高雄市,0,0,0,1,,
login_000704,usr_000042,2026-01-09T09:14:45,dev_000069,52.10.45.203,TW,台南市,0,0,0,1,,
login_002353,usr_000148,2026-01-09T09:44:25,dev_000242,167.102.118.120,TW,桃園市,0,0,0,1,,
login_002257,usr_000140,2026-01-09T10:01:40,dev_000232,33.24.115.221,JP,Tokyo,0,0,1,1,,
login_000202,usr_000009,2026-01-09T10:35:38,dev_000018,196.91.195.11,TW,台中市,0,0,0,1,,
login_002222,usr_000137,2026-01-09T10:42:59,dev_000225,140.83.247.236,TW,台中市,1,0,1,1,,
login_001413,usr_000088,2026-01-09T10:53:30,dev_000143,50.1.196.104,US,Los Angeles,0,0,1,1,,
login_001676,usr_000103,2026-01-09T10:53:43,dev_000170,122.77.176.29,TW,台北市,0,0,0,1,,
login_001184,usr_000073,2026-01-09T11:03:27,dev_000122,61.195.230.119,AE,Dubai,0,0,0,1,,
login_001110,usr_000068,2026-01-09T11:28:20,dev_000114,223.79.128.73,TW,新北市,0,0,0,1,,
login_001514,usr_000093,2026-01-09T11:30:01,dev_000152,29.113.2.253,SG,Singapore,1,0,1,1,,
login_002216,usr_000137,2026-01-09T11:36:39,dev_000226,187.187.132.96,TW,宜蘭縣,0,1,1,1,,
login_001747,usr_000106,2026-01-09T11:52:13,dev_000176,153.43.48.81,TW,桃園市,0,0,0,1,,
login_002404,usr_000152,2026-01-09T12:08:02,dev_000248,123.37.241.127,HK,Hong Kong,0,0,1,1,,
login_001626,usr_000100,2026-01-09T12:31:56,dev_000165,195.38.103.187,TW,桃園市,0,0,0,1,,
login_001668,usr_000103,2026-01-09T12:46:52,dev_000169,122.77.100.72,TW,台北市,0,1,0,1,,
login_002070,usr_000128,2026-01-09T12:48:09,dev_000208,80.203.241.154,TW,台南市,0,0,0,1,,
login_000165,usr_000007,2026-01-09T12:49:22,dev_000013,221.56.225.32,TW,台南市,0,1,0,1,,
login_000619,usr_000037,2026-01-09T12:54:32,dev_000062,70.171.70.240,TW,宜蘭縣,0,0,0,1,,
login_000485,usr_000029,2026-01-09T12:54:40,dev_000045,220.124.250.126,AE,Dubai,1,0,1,1,,
login_001566,usr_000096,2026-01-09T13:14:51,dev_000158,34.194.187.173,TW,桃園市,0,0,0,1,,
login_001589,usr_000097,2026-01-09T13:25:24,dev_000161,221.160.109.214,TW,新北市,0,0,0,1,,
login_002349,usr_000148,2026-01-09T13:28:14,dev_000242,119.132.20.188,TW,台北市,1,0,1,1,,
login_002224,usr_000137,2026-01-09T14:00:18,dev_000225,187.187.233.246,TW,宜蘭縣,0,0,0,1,,
login_000589,usr_000035,2026-01-09T14:10:36,dev_000058,117.68.251.201,US,Los Angeles,0,0,0,1,,
login_003135,usr_000199,2026-01-09T14:13:07,dev_000323,130.253.206.249,TW,台北市,0,0,0,1,,
login_002129,usr_000131,2026-01-09T14:21:51,dev_000215,158.47.222.197,JP,Tokyo,0,0,0,1,,
login_001464,usr_000091,2026-01-09T14:34:26,dev_000148,58.219.7.125,TW,新北市,0,0,0,1,,
login_001902,usr_000117,2026-01-09T14:34:27,dev_000193,27.170.160.81,TW,台北市,0,0,0,1,,
login_000830,usr_000051,2026-01-09T14:56:01,dev_000084,206.176.82.58,JP,Tokyo,1,0,1,1,,
login_002758,usr_000174,2026-01-09T15:13:20,dev_000283,69.203.117.210,TW,新北市,0,0,0,1,,
login_000606,usr_000036,2026-01-09T15:25:29,dev_000060,48.126.68.175,TW,台中市,1,1,0,1,,
login_001125,usr_000069,2026-01-09T15:26:05,dev_000116,10.35.86.42,TW,台南市,0,0,0,1,,
login_001897,usr_000117,2026-01-09T15:28:40,dev_000193,27.170.252.172,TW,台北市,0,0,0,1,,
login_000722,usr_000043,2026-01-09T15:42:34,dev_000071,184.58.202.179,TW,新竹市,0,0,0,1,,
login_001615,usr_000098,2026-01-09T15:45:00,dev_000163,93.45.145.123,TW,高雄市,0,0,0,1,,
login_000221,usr_000010,2026-01-09T16:01:45,dev_000019,154.165.68.253,TW,新竹市,0,0,0,1,,
login_000121,usr_000006,2026-01-09T16:28:21,dev_000011,37.135.18.195,AE,Dubai,0,0,0,1,,
login_000009,usr_000001,2026-01-09T16:32:43,dev_000001,179.216.161.229,TW,高雄市,0,0,0,1,,
login_003133,usr_000199,2026-01-09T16:37:04,dev_000323,130.253.149.26,TW,台北市,0,0,0,1,,
login_000691,usr_000041,2026-01-09T17:11:48,dev_000068,193.215.107.189,TW,高雄市,0,0,0,1,,
login_000745,usr_000046,2026-01-09T17:17:03,dev_000076,158.247.156.168,TW,宜蘭縣,0,0,1,1,,
login_001662,usr_000102,2026-01-09T17:18:35,dev_000168,95.146.180.168,TW,台北市,0,0,0,1,,
login_001804,usr_000111,2026-01-09T17:36:47,dev_000183,73.42.125.209,TW,宜蘭縣,0,0,0,1,,
login_000102,usr_000005,2026-01-09T17:40:20,dev_000009,211.16.9.182,AE,Dubai,0,0,0,1,,
login_001666,usr_000103,2026-01-09T17:46:27,dev_000170,122.77.16.92,TW,台北市,0,0,0,1,,
login_002117,usr_000130,2026-01-09T18:04:30,dev_000214,56.217.75.247,TW,台北市,1,0,1,1,,
login_001912,usr_000118,2026-01-09T18:09:56,dev_000194,199.234.53.23,TW,宜蘭縣,0,0,0,1,,
login_002486,usr_000159,2026-01-09T18:10:24,dev_000256,21.68.202.215,AE,Dubai,0,0,0,1,,
login_000900,usr_000054,2026-01-09T18:23:20,dev_000089,116.226.89.240,TW,高雄市,0,0,0,1,,
login_000525,usr_000031,2026-01-09T18:55:25,dev_000049,76.65.63.228,TW,新北市,0,0,0,1,,
login_000476,usr_000028,2026-01-09T19:04:06,dev_000044,7.98.244.11,TW,新竹市,0,0,0,1,,
login_002309,usr_000145,2026-01-09T19:18:56,dev_000238,90.140.161.72,TW,台中市,0,0,0,1,,
login_000137,usr_000007,2026-01-09T19:21:17,dev_000015,221.56.158.161,TW,台南市,0,0,0,1,,
login_001161,usr_000071,2026-01-09T19:31:32,dev_000120,64.172.164.191,US,Los Angeles,0,0,1,1,,
login_001315,usr_000082,2026-01-09T20:35:38,dev_000133,33.105.252.111,TW,新竹市,0,0,0,1,,
login_002912,usr_000185,2026-01-09T20:44:26,dev_000300,35.153.205.119,TW,高雄市,0,0,0,1,,
login_000473,usr_000028,2026-01-09T20:56:07,dev_000044,7.98.40.60,TW,新竹市,0,0,0,1,,
login_001166,usr_000071,2026-01-09T21:34:41,dev_000119,223.195.110.26,TW,高雄市,0,0,1,1,,
login_001187,usr_000073,2026-01-09T21:36:14,dev_000122,61.195.225.41,AE,Dubai,0,0,0,1,,
login_000648,usr_000039,2026-01-09T21:38:51,dev_000065,138.112.224.90,JP,Tokyo,0,0,0,1,,
login_000359,usr_000020,2026-01-09T21:48:34,dev_000033,169.161.179.243,TW,新北市,0,0,0,1,,
login_000733,usr_000045,2026-01-09T21:50:08,dev_000074,88.6.172.180,TW,台北市,0,0,0,1,,
login_002908,usr_000185,2026-01-09T21:51:04,dev_000300,35.153.201.70,TW,高雄市,0,0,0,1,,
login_002499,usr_000159,2026-01-09T21:55:27,dev_000256,21.68.69.232,AE,Dubai,0,0,0,1,,
login_001259,usr_000078,2026-01-09T22:01:49,dev_000129,121.12.220.85,TW,台中市,0,0,0,1,,
login_001444,usr_000090,2026-01-09T22:07:27,dev_000145,154.159.82.230,TW,新北市,0,0,1,1,,
login_001581,usr_000096,2026-01-09T22:13:13,dev_000158,34.194.231.173,TW,桃園市,0,0,0,1,,
login_001342,usr_000083,2026-01-09T22:34:37,dev_000134,152.60.84.16,JP,Tokyo,1,0,1,1,,
login_001225,usr_000077,2026-01-09T23:00:05,dev_000126,217.187.125.237,TW,新北市,0,0,0,1,,
login_001112,usr_000068,2026-01-09T23:01:51,dev_000113,223.79.46.177,TW,新北市,0,0,0,1,,
login_000791,usr_000048,2026-01-09T23:05:56,dev_000080,3.97.167.179,TW,台中市,0,0,0,1,,
login_001869,usr_000113,2026-01-09T23:13:19,dev_000188,179.71.210.142,AE,Dubai,0,0,0,1,,
login_002754,usr_000174,2026-01-09T23:17:02,dev_000283,69.203.199.87,TW,新北市,0,0,0,1,,
login_000420,usr_000023,2026-01-10T00:08:12,dev_000039,73.107.77.110,HK,Hong Kong,0,1,1,1,,
login_002907,usr_000185,2026-01-10T00:25:20,dev_000300,35.153.240.164,TW,高雄市,0,0,0,1,,
login_000307,usr_000017,2026-01-10T01:21:40,dev_000029,43.194.219.157,HK,Hong Kong,0,0,0,1,,
login_001908,usr_000117,2026-01-10T01:27:25,dev_000193,27.170.211.114,TW,台北市,0,0,0,1,,
login_003040,usr_000190,2026-01-10T01:59:42,dev_000309,3.50.89.92,TW,台北市,0,0,0,1,,
login_001829,usr_000111,2026-01-10T02:00:28,dev_000186,73.42.51.229,TW,宜蘭縣,0,0,0,1,,
login_001219,usr_000075,2026-01-10T02:03:56,dev_000124,149.186.183.189,TW,桃園市,0,0,0,1,,
login_000472,usr_000028,2026-01-10T02:11:45,dev_000044,7.98.51.93,TW,新竹市,0,0,0,1,,
login_000944,usr_000058,2026-01-10T03:04:51,dev_000094,75.26.191.15,TW,桃園市,1,0,1,1,,
login_001167,usr_000071,2026-01-10T04:01:49,dev_000119,223.195.37.216,TW,高雄市,0,0,0,1,,
login_000382,usr_000021,2026-01-10T04:32:14,dev_000035,118.51.165.233,TW,桃園市,0,0,0,1,,
login_000474,usr_000028,2026-01-10T04:48:34,dev_000044,7.98.152.233,TW,新竹市,0,0,0,1,,
login_000661,usr_000039,2026-01-10T07:18:01,dev_000065,138.112.71.237,JP,Tokyo,0,0,0,1,,
login_001722,usr_000105,2026-01-10T07:23:11,dev_000175,99.145.57.154,TW,台北市,0,0,0,1,,
login_001409,usr_000088,2026-01-10T08:06:36,dev_000143,107.48.223.118,TW,高雄市,0,0,1,1,,
login_001508,usr_000093,2026-01-10T08:07:22,dev_000153,22.171.111.85,HK,Hong Kong,0,0,1,1,,
login_000070,usr_000004,2026-01-10T08:36:20,dev_000008,46.151.132.179,HK,Hong Kong,0,0,1,1,,
login_000076,usr_000004,2026-01-10T08:48:01,dev_000008,19.87.222.188,TW,台南市,0,0,1,1,,
login_000335,usr_000019,2026-01-10T08:55:21,dev_000032,15.41.198.185,TW,台北市,0,0,0,1,,
login_000690,usr_000041,2026-01-10T10:06:09,dev_000068,193.215.25.125,TW,高雄市,0,0,0,1,,
login_000475,usr_000028,2026-01-10T10:48:59,dev_000044,7.98.215.24,TW,新竹市,0,0,0,1,,
login_000824,usr_000051,2026-01-10T11:04:00,dev_000084,76.116.215.215,TW,宜蘭縣,0,0,1,1,,
